accommod,unit,nace_r2,terrtypo,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
BEDPL,PCH_PRE,I552,NCST_A,SK	-1.79 	8.26 	2.71 	-5.7 	-4.7 	: 
BEDPL,PCH_PRE,I552,NCST_A,UK	: 	-0.14 	0.07 	: 	12.09 	: 
BEDPL,PCH_PRE,I552,TOTAL,AT	2.26 	2.61 	0.01 	3.9 	1.34 	2.6 b
BEDPL,PCH_PRE,I552,TOTAL,BE	2.97 	2.58 	-1.25 	1.42 	1.7 	8.8 b
BEDPL,PCH_PRE,I552,TOTAL,BG	19.64 	5.95 	2.22 	6.77 	0.6 	27.8 b
BEDPL,PCH_PRE,I552,TOTAL,CY	: 	: 	: 	: 	: 	-100 b
BEDPL,PCH_PRE,I552,TOTAL,CZ	-3.7 	0.04 	0.59 	-11.51 	-2.1 	23.2 b
BEDPL,PCH_PRE,I552,TOTAL,DE	1.5 	-0.52 	-1.02 	-0.54 	0 	0 b
BEDPL,PCH_PRE,I552,TOTAL,DK	2.57 	3.54 	-0.66 	-0.13 	0.4 	25.4 b
BEDPL,PCH_PRE,I552,TOTAL,EA	4.05 e	1.94 	1.21 	: 	: 	: 
BEDPL,PCH_PRE,I552,TOTAL,EE	1.35 	6.35 	-0.8 	9.22 	9.8 	62.7 b
BEDPL,PCH_PRE,I552,TOTAL,EL	10.45 e	0.23 e	1.03 e	0.35 e	0.22 	0.4 be
BEDPL,PCH_PRE,I552,TOTAL,ES	2.14 	-0.08 	1.05 	5.05 	1.1 	0.9 b
BEDPL,PCH_PRE,I552,TOTAL,EU27	3.54 e	1.93 	1.15 	1.35 e	2.45 	: 
BEDPL,PCH_PRE,I552,TOTAL,EU28	4.16 e	2.34 	1.53 	1.76 e	2.93 	: 
BEDPL,PCH_PRE,I552,TOTAL,FI	7.99 	1.63 	3.54 	2.51 	12.4 	66.7 b
BEDPL,PCH_PRE,I552,TOTAL,FR	: 	-1.32 	-1.8 	0.66 	3.3 	-0.1 b
BEDPL,PCH_PRE,I552,TOTAL,HR	11.78 	7.59 	6.65 	7.69 	10.4 	525.9 b
BEDPL,PCH_PRE,I552,TOTAL,HU	1.99 	2.34 	2.37 	10.07 	5.5 	80.6 b
BEDPL,PCH_PRE,I552,TOTAL,IE	: 	0 	-12.28 	-2.53 e	-16.9 e	: 
BEDPL,PCH_PRE,I552,TOTAL,IS	-2.95 	1.54 	2.59 	16.33 	51.2 	: 
BEDPL,PCH_PRE,I552,TOTAL,IT	6.81 	5.04 	5 	3.1 	1.3 	17.6 b
BEDPL,PCH_PRE,I552,TOTAL,LI	2.11 	-1.72 	11.75 	: 	: 	: 
BEDPL,PCH_PRE,I552,TOTAL,LT	6.55 	6.81 	1.58 	8 	4.1 	335.3 b
BEDPL,PCH_PRE,I552,TOTAL,LU	-2.63 	-6.06 	0.55 	-13 	-3.4 	-4.7 b
BEDPL,PCH_PRE,I552,TOTAL,LV	32.69 	21.98 	38.39 	-4.8 	3.4 	63.6 b
BEDPL,PCH_PRE,I552,TOTAL,ME	-96.13 	: 	: 	: 	: 	: 
BEDPL,PCH_PRE,I552,TOTAL,MK	0.74 	-1.68 	-2.47 	-0.2 	-2.5 	-11.8 b
BEDPL,PCH_PRE,I552,TOTAL,MT	-2.18 	5.94 	-3.09 	-4.79 	44.6 	: 
BEDPL,PCH_PRE,I552,TOTAL,NL	1.68 	-1.08 	2.24 	0.17 	17.1 b	1.7 b
BEDPL,PCH_PRE,I552,TOTAL,NO	-5.67 	-2.88 	4.44 	12.01 	156.2 	-6.8 b
BEDPL,PCH_PRE,I552,TOTAL,PL	3.18 	3.76 	2.07 	-1.03 	-1.2 	10.5 b
BEDPL,PCH_PRE,I552,TOTAL,PT	46.98 	133.21 	-13.49 	0 	178.5 b	-6.6 b
BEDPL,PCH_PRE,I552,TOTAL,RO	10.4 	18.01 	9.99 	2.23 	4.2 	302.3 b
BEDPL,PCH_PRE,I552,TOTAL,RS	: 	: 	: 	6 	-22.1 	: 
BEDPL,PCH_PRE,I552,TOTAL,SE	0.88 	-5.84 	-5.63 	3.57 	2.5 	-2.4 b
BEDPL,PCH_PRE,I552,TOTAL,SI	5.01 u	5.06 u	3.7 u	0.84 	1.3 	43.1 b
BEDPL,PCH_PRE,I552,TOTAL,SK	-1.79 	8.26 	2.71 	-5.7 	-4.7 	16.3 b
BEDPL,PCH_PRE,I552,TOTAL,UK	: 	-0.19 	0.07 	: 	4.99 	1.8 b
BEDPL,PCH_PRE,I552_I553,CST_A,BE	0.75 	-4.75 	-18.23 	-3.08 	-1.2 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,BG	39.04 	6.41 	2.63 	4.62 	1.9 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,CY	0 	0 	-59.31 	0 	0 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,DE	2.42 	0.14 	0.25 	-1.79 	-0.5 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,DK	0.68 	0.74 	-1.05 	-0.34 	-6.8 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,EA	2.87 e	0.27 	-0.22 	: 	: 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,EE	2.53 	6.13 	3.23 	6.45 	11.6 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,EL	9.97 e	0.04 e	1.05 e	0.97 e	0.06 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,ES	0.98 	-0.23 	0.32 	0.74 	0.3 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,EU27	2.36 e	0.41 	-0.23 	1.39 e	0.4 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,EU28	2.94 e	0.73 	0.17 	1.57 e	1.08 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,FI	4.29 	-0.71 	5.24 	-1.4 	5.6 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,FR	: 	-0.16 	-0.48 	0.37 	1.6 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,HR	9.04 	4.23 	4.71 	3.7 	9.3 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,IE	: 	0 	-5.83 	-2.06 e	: 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,IS	-1.85 	-2.74 	3.28 	: 	: 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,IT	5.27 	1.79 	-0.47 	5.75 	-2.2 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,LT	3.44 	14.36 	-1.23 	6.92 	4.3 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,LV	15.06 	43.77 	2.45 	2.51 	2.5 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,MT	-2.18 	5.94 	-3.09 	-4.79 	44.6 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,NL	1.51 	-4.47 	-1.2 	-0.82 	9.7 b	: 
BEDPL,PCH_PRE,I552_I553,CST_A,NO	10.73 	-4.06 	-8.61 	-3.73 	17.2 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,PL	6.56 	6.8 	-0.04 	1.14 	0.6 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,PT	9.31 	2.79 	5.07 	14.27 	9.8 b	: 
BEDPL,PCH_PRE,I552_I553,CST_A,RO	-18.35 	15.65 	-13.25 	2.97 	66.3 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,SE	0.13 	-0.01 	-0.3 	-1.39 	1.4 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,SI	-0.26 u	1.33 u	2.09 u	-2.18 	-1.8 	: 
BEDPL,PCH_PRE,I552_I553,CST_A,UK	: 	0.05 	0.16 	: 	3.08 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,AT	1.08 	1.62 	-0.43 	4 	-1.27 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,BE	2.38 	0.9 	4.74 	-2.26 	0.9 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,BG	-3.36 	7.59 	0.26 	8 	-0.8 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,CZ	-0.16 	-0.5 	-0.78 	-4.46 	-1.4 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,DE	0.46 	-0.92 	0.54 	-0.29 	-0.5 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,DK	2.65 	-3.11 	0.28 	0.7 	-1 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,EA	0.82 e	0.68 	0.87 	: 	: 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,EE	0.76 	6.57 	-4.66 	12 	8.1 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,EL	-22.01 e	0.78 e	0.63 e	1.84 e	0.9 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,ES	1.82 	0.84 	1.92 	6.29 	2.2 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,EU27	0.46 e	0.69 	0.83 	0.81 e	1.88 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,EU28	0.5 e	0.86 	0.94 	0.83 e	2.04 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,FI	-0.4 	0.01 	-0.85 	0.43 	5.1 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,FR	: 	-0.22 	0.1 	1.86 	-0.1 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,HR	8.11 	36.53 	28.11 	6.01 	22.4 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,HU	-10.31 	0.66 	0.6 	5.15 	17.3 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,IE	: 	0 	-15.62 	0 e	: 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,IS	-8.84 	32.72 	-2.15 	: 	: 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,IT	1.96 	3.48 	2.54 	2.93 	1.4 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,LI	1.03 	-1.28 	8.44 	: 	: 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,LT	8.9 	4.01 	2.82 	7.27 	4.2 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,LU	-0.22 	-2.62 	-1.2 	-3.2 	-1.8 	-2.1 
BEDPL,PCH_PRE,I552_I553,NCST_A,LV	40.45 	12 	-0.84 	3.61 	6.3 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,MK	0.53 	-1.15 	-2.37 	: 	: 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,NL	-0.81 	0.91 	0.02 	-4.52 	21.5 b	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,NO	2.64 	-0.46 	-4.02 	8.73 	16.9 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,PL	1.67 	1.84 	2.83 	-2.01 	-2.6 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,PT	17.9 	4.32 	10.83 	21.26 	-33.9 b	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,RO	9.88 	11.16 	15.22 	3.01 	14.9 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,RS	: 	: 	: 	5.1 	-19.9 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,SE	-0.36 	-0.6 	-1.12 	0.46 	0.2 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,SI	5.59 u	5.65 u	4.15 u	2.37 	0.7 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,SK	0.98 	-4.87 	0.98 	-6.43 	-2.5 	: 
BEDPL,PCH_PRE,I552_I553,NCST_A,UK	: 	0.15 	0.15 	: 	7.99 	: 
BEDPL,PCH_PRE,I552_I553,TOTAL,AT	1.08 	1.62 	-0.43 	4 	-1.27 	-0.6 b
BEDPL,PCH_PRE,I552_I553,TOTAL,BE	2.14 	0.02 	0.36 	-2.41 	0.5 	4.8 b
BEDPL,PCH_PRE,I552_I553,TOTAL,BG	19.04 	6.96 	1.51 	6.2 	0.6 	20.9 b
BEDPL,PCH_PRE,I552_I553,TOTAL,CY	0 	0 	-59.31 	0 	0 	-37 b
BEDPL,PCH_PRE,I552_I553,TOTAL,CZ	-0.16 	-0.5 	-0.78 	-4.46 	-1.4 	11.9 b
BEDPL,PCH_PRE,I552_I553,TOTAL,DE	0.94 	-0.66 	0.45 	-0.91 	-0.4 	0.1 b
BEDPL,PCH_PRE,I552_I553,TOTAL,DK	0.82 	0.46 	-0.95 	-0.26 	-6.4 	10.1 b
BEDPL,PCH_PRE,I552_I553,TOTAL,EA	1.77 e	0.49 	0.36 	: 	: 	: 
BEDPL,PCH_PRE,I552_I553,TOTAL,EE	1.66 	6.35 	-0.8 	9.22 	9.8 	6.2 b
BEDPL,PCH_PRE,I552_I553,TOTAL,EL	8.02 e	0.08 e	1.03 e	1.02 e	0.11 	0 be
BEDPL,PCH_PRE,I552_I553,TOTAL,ES	1.25 	0.11 	0.81 	2.39 	0.9 	0.2 b
BEDPL,PCH_PRE,I552_I553,TOTAL,EU27	1.36 e	0.56 	0.32 	1.06 e	1.83 	2.6 b
BEDPL,PCH_PRE,I552_I553,TOTAL,EU28	1.72 e	0.8 	0.55 	1.18 e	2.14 	4.8 b
BEDPL,PCH_PRE,I552_I553,TOTAL,FI	0.78 	-0.17 	0.62 	-0.02 	5.2 	13.4 b
BEDPL,PCH_PRE,I552_I553,TOTAL,FR	: 	-0.19 	-0.17 	1.17 	0.7 	0 b
BEDPL,PCH_PRE,I552_I553,TOTAL,HR	8.98 	5.94 	5.74 	3.8 	9.8 	126.9 b
BEDPL,PCH_PRE,I552_I553,TOTAL,HU	-10.31 	0.66 	0.6 	5.15 	17.3 	45.8 b
BEDPL,PCH_PRE,I552_I553,TOTAL,IE	: 	0 	-9.03 	-1.39 e	-5.7 e	95 be
BEDPL,PCH_PRE,I552_I553,TOTAL,IS	-2.95 	1.54 	2.59 	: 	: 	: 
BEDPL,PCH_PRE,I552_I553,TOTAL,IT	3.86 	2.5 	0.78 	4.56 	-0.7 	0.9 b
BEDPL,PCH_PRE,I552_I553,TOTAL,LI	1.03 	-1.28 	8.44 	: 	: 	: 
BEDPL,PCH_PRE,I552_I553,TOTAL,LT	7.19 	7.04 	1.6 	7.16 	4.3 	244.6 b
BEDPL,PCH_PRE,I552_I553,TOTAL,LU	-0.22 	-2.62 	-1.2 	-3.2 	-1.8 	-2.1 b
BEDPL,PCH_PRE,I552_I553,TOTAL,LV	26.52 	27.45 	0.74 	3.08 	4.4 	74.4 b
BEDPL,PCH_PRE,I552_I553,TOTAL,ME	-94.29 	: 	: 	: 	: 	: 
BEDPL,PCH_PRE,I552_I553,TOTAL,MK	0.53 	-1.15 	-2.37 	-0.2 	-1.7 	-8.1 b
BEDPL,PCH_PRE,I552_I553,TOTAL,MT	-2.18 	5.94 	-3.09 	-4.79 	44.6 	2.4 b
BEDPL,PCH_PRE,I552_I553,TOTAL,NL	-0.11 	-0.77 	-0.37 	-3.38 	17.6 b	-0.5 b
BEDPL,PCH_PRE,I552_I553,TOTAL,NO	7.23 	-2.53 	-6.72 	1.04 	17.1 	-0.8 b
BEDPL,PCH_PRE,I552_I553,TOTAL,PL	3.45 	3.6 	1.8 	-0.9 	-1.5 	16.3 b
BEDPL,PCH_PRE,I552_I553,TOTAL,PT	11.49 	3.17 	6.45 	15.88 	-4.7 b	-3.6 b
BEDPL,PCH_PRE,I552_I553,TOTAL,RO	5.85 	11.78 	10.23 	3 	21.5 	143.9 b
BEDPL,PCH_PRE,I552_I553,TOTAL,RS	: 	: 	: 	5.1 	-19.9 	: 
BEDPL,PCH_PRE,I552_I553,TOTAL,SE	-0.11 	-0.29 	-0.7 	-0.5 	0.9 	-0.3 b
BEDPL,PCH_PRE,I552_I553,TOTAL,SI	4.53 u	4.85 u	3.76 u	1.48 	0.2 	26.4 b
BEDPL,PCH_PRE,I552_I553,TOTAL,SK	0.98 	-4.87 	0.98 	-6.43 	-2.5 	9.3 b
BEDPL,PCH_PRE,I552_I553,TOTAL,UK	: 	0.09 	0.15 	: 	4.73 	1.7 b
BEDPL,PCH_PRE,I553,CST_A,BE	1.62 	-2.75 	12.8 	-9.15 	-2.3 	: 
BEDPL,PCH_PRE,I553,CST_A,BG	-11.02 	172.31 	-52.73 	-21.32 	1 	: 
BEDPL,PCH_PRE,I553,CST_A,CY	0 	0 	-59.31 	0 	0 	: 
BEDPL,PCH_PRE,I553,CST_A,DE	1.16 	-0.95 	2.46 	-1.6 	-0.3 	: 
BEDPL,PCH_PRE,I553,CST_A,DK	0.29 	0.07 	-1.09 	-0.37 	-8 	: 
BEDPL,PCH_PRE,I553,CST_A,EA	0.27 e	-0.64 	-1 	: 	: 	: 
BEDPL,PCH_PRE,I553,CST_A,EL	-2.22 	-0.44 	2.76 	3.9 	-0.65 	: 
BEDPL,PCH_PRE,I553,CST_A,ES	0.72 	0.64 	0.12 	-0.79 	0.5 	: 
BEDPL,PCH_PRE,I553,CST_A,EU27	0.14 e	-0.28 	-0.73 	1.45 e	0.05 	: 
BEDPL,PCH_PRE,I553,CST_A,EU28	0.26 e	-0.25 	-0.6 	1.21 e	0.48 	: 
BEDPL,PCH_PRE,I553,CST_A,FI	0.04 	0.55 	2.23 	-1.82 	3.4 	: 
BEDPL,PCH_PRE,I553,CST_A,FR	: 	0.21 	-0.13 	0.32 	1.4 	: 
BEDPL,PCH_PRE,I553,CST_A,HR	2.76 	0.37 	2.2 	-3.69 	8.6 	: 
BEDPL,PCH_PRE,I553,CST_A,IE	: 	0 	-1.16 	0 e	: 	: 
BEDPL,PCH_PRE,I553,CST_A,IT	-0.01 	-0.17 	-5.44 	8.37 	-4 	: 
BEDPL,PCH_PRE,I553,CST_A,LT	8.91 	65.95 	25.37 	4.59 	13 	: 
BEDPL,PCH_PRE,I553,CST_A,LV	6.73 	61.23 	-20.23 	20.62 	-4 	: 
BEDPL,PCH_PRE,I553,CST_A,NL	0.5 	-6.03 	-1.88 	-3.91 	9.1 b	: 
BEDPL,PCH_PRE,I553,CST_A,NO	12.45 	-4.12 	-9.54 	-6.37 	10.9 	: 
BEDPL,PCH_PRE,I553,CST_A,PL	4.53 	24.17 	-0.92 	6.52 	-15 	: 
BEDPL,PCH_PRE,I553,CST_A,PT	2.62 	-7.79 	7.4 	15.64 	5 	: 
BEDPL,PCH_PRE,I553,CST_A,RO	-40.99 	-11.25 	6.8 	6.23 	226.6 	: 
BEDPL,PCH_PRE,I553,CST_A,SE	-0.06 	1.6 	0.54 	-2.06 	0.8 	: 
BEDPL,PCH_PRE,I553,CST_A,SI	-4.67 	0.44 	2.62 	0 	-5.4 	: 
BEDPL,PCH_PRE,I553,CST_A,UK	: 	0.16 	0.19 	: 	4.08 	: 
BEDPL,PCH_PRE,I553,NCST_A,AT	-0.19 	0.58 	-0.88 	4.1 	-3.86 	: 
BEDPL,PCH_PRE,I553,NCST_A,BE	0.46 	-4.45 	1.02 	-8.1 	-1 	: 
BEDPL,PCH_PRE,I553,NCST_A,BG	-44.44 	12.5 	0 	-23.81 	4 	: 
BEDPL,PCH_PRE,I553,NCST_A,CH	: 	-0.76 	-1.32 	-1.55 	-0.1 	: 
BEDPL,PCH_PRE,I553,NCST_A,CZ	2.84 	-0.95 	-1.9 	2.19 	-0.7 	: 
BEDPL,PCH_PRE,I553,NCST_A,DE	0.35 	-0.72 	1.43 	-0.73 	-0.9 	: 
BEDPL,PCH_PRE,I553,NCST_A,DK	2.95 	-3.92 	0.18 	0.94 	-1.6 	: 
BEDPL,PCH_PRE,I553,NCST_A,EA	-0.11 e	-0.49 	0.42 	: 	: 	: 
BEDPL,PCH_PRE,I553,NCST_A,EL	-9.19 	-3.84 	-29.95 	5.69 	4.2 	: 
BEDPL,PCH_PRE,I553,NCST_A,ES	-0.63 	-0.33 	1.42 	0.54 	0.7 	: 
BEDPL,PCH_PRE,I553,NCST_A,EU27	-0.56 e	-0.55 	0.23 	0.34 e	1.16 	: 
BEDPL,PCH_PRE,I553,NCST_A,EU28	-0.56 e	-0.45 	0.31 	0.34 e	1.28 	: 
BEDPL,PCH_PRE,I553,NCST_A,FI	-4.03 	-1.68 	-1.88 	-0.93 	1.8 	: 
BEDPL,PCH_PRE,I553,NCST_A,FR	: 	0.19 	0.94 	2.35 	-1.6 	: 
BEDPL,PCH_PRE,I553,NCST_A,HR	-0.07 	54.12 	75.19 	4.22 	14.8 	: 
BEDPL,PCH_PRE,I553,NCST_A,HU	-25.59 	-1.36 	-1.45 	0 	32.8 	: 
BEDPL,PCH_PRE,I553,NCST_A,IE	: 	0 	-13.94 	0 e	: 	: 
BEDPL,PCH_PRE,I553,NCST_A,IT	0.2 	-1.52 	-0.58 	1.74 	-0.3 	: 
BEDPL,PCH_PRE,I553,NCST_A,LI	-1.96 	0 	0 	: 	: 	: 
BEDPL,PCH_PRE,I553,NCST_A,LT	20.73 	-2.69 	-2.66 	-6.55 	6.5 	: 
BEDPL,PCH_PRE,I553,NCST_A,LU	-0.01 	-2.31 	-1.36 	-2.2 	-1.7 	-1.8 
BEDPL,PCH_PRE,I553,NCST_A,LV	27.97 	6.18 	-61.87 	8.18 	15.6 	: 
BEDPL,PCH_PRE,I553,NCST_A,MK	0.11 	-0.1 	-2.19 	: 	: 	: 
BEDPL,PCH_PRE,I553,NCST_A,NL	-1.52 	1.78 	-1.38 	-5.32 	22.1 b	: 
BEDPL,PCH_PRE,I553,NCST_A,NO	5.04 	-0.17 	-6.5 	9.92 	7.5 	: 
BEDPL,PCH_PRE,I553,NCST_A,PL	6.88 	-8.93 	-0.39 	-2.71 	2.2 	: 
BEDPL,PCH_PRE,I553,NCST_A,PT	2.2 	-15.67 	14.51 	28.75 	-49.2 	: 
BEDPL,PCH_PRE,I553,NCST_A,RO	4.34 	-15.52 	16.11 	6.34 	474.1 	: 
BEDPL,PCH_PRE,I553,NCST_A,RS	: 	: 	: 	-6.8 	28.5 	: 
BEDPL,PCH_PRE,I553,NCST_A,SE	-0.51 	-0.36 	-0.14 	-0.27 	0.3 	: 
BEDPL,PCH_PRE,I553,NCST_A,SI	5.84 	5.56 	4.2 	3.31 	-0.6 	: 
BEDPL,PCH_PRE,I553,NCST_A,SK	6.97 	-24.62 	-1.53 	-7.46 	0.8 	: 
BEDPL,PCH_PRE,I553,NCST_A,UK	: 	0.31 	0.19 	: 	5.78 	: 
BEDPL,PCH_PRE,I553,TOTAL,AT	-0.19 	0.58 	-0.88 	4.1 	-3.86 	-3.6 b
BEDPL,PCH_PRE,I553,TOTAL,BE	0.69 	-4.13 	3.08 	-8.29 	-1.2 	-0.6 b
BEDPL,PCH_PRE,I553,TOTAL,BG	-14.79 	134.71 	-46.03 	-21.64 	1.4 	-66.9 b
BEDPL,PCH_PRE,I553,TOTAL,CH	: 	-0.76 	-1.32 	-1.55 	-0.1 	-0.3 b
BEDPL,PCH_PRE,I553,TOTAL,CY	0 	0 	-59.31 	0 	0 	0 b
BEDPL,PCH_PRE,I553,TOTAL,CZ	2.84 	-0.95 	-1.9 	2.19 	-0.7 	2.9 b
BEDPL,PCH_PRE,I553,TOTAL,DE	0.51 	-0.76 	1.6 	-1.2 	-0.7 	0.1 b
BEDPL,PCH_PRE,I553,TOTAL,DK	0.45 	-0.18 	-1.01 	-0.29 	-7.7 	7.6 b
BEDPL,PCH_PRE,I553,TOTAL,EA	0.07 e	-0.56 	-0.26 	: 	: 	: 
BEDPL,PCH_PRE,I553,TOTAL,EE	: 	: 	: 	: 	: 	-100 b
BEDPL,PCH_PRE,I553,TOTAL,EL	-2.47 	-0.56 	1 	4 	-0.4 	-1.5 b
BEDPL,PCH_PRE,I553,TOTAL,ES	0.27 	0.31 	0.55 	-0.35 	0.6 	-0.5 b
BEDPL,PCH_PRE,I553,TOTAL,EU27	-0.21 e	-0.41 	-0.25 	0.86 e	1.4 	: 
BEDPL,PCH_PRE,I553,TOTAL,EU28	-0.14 e	-0.34 	-0.16 	0.76 e	1.57 	: 
BEDPL,PCH_PRE,I553,TOTAL,FI	-2.88 	-1.06 	-0.76 	-1.17 	2.3 	0.1 b
BEDPL,PCH_PRE,I553,TOTAL,FR	: 	0.2 	0.42 	1.35 	-0.2 	0 b
BEDPL,PCH_PRE,I553,TOTAL,HR	2.6 	2.37 	3.81 	-3.53 	8.7 	3.9 b
BEDPL,PCH_PRE,I553,TOTAL,HU	-25.59 	-1.36 	-1.45 	0 	32.8 	16.3 b
BEDPL,PCH_PRE,I553,TOTAL,IE	: 	0 	-5.15 	0 e	13 e	0 be
BEDPL,PCH_PRE,I553,TOTAL,IT	0.05 	-0.6 	-3.95 	6.25 	-2.9 	-12.8 b
BEDPL,PCH_PRE,I553,TOTAL,LI	-1.96 	0 	0 	: 	: 	: 
BEDPL,PCH_PRE,I553,TOTAL,LT	17.23 	10.9 	1.84 	-4.92 	7.4 	-16.2 b
BEDPL,PCH_PRE,I553,TOTAL,LU	-0.01 	-2.31 	-1.36 	-2.2 	-1.7 	-1.8 b
BEDPL,PCH_PRE,I553,TOTAL,LV	12.18 	42.29 	-42.02 	13.78 	5.9 	91.9 b
BEDPL,PCH_PRE,I553,TOTAL,ME	29.08 	: 	: 	: 	: 	: 
BEDPL,PCH_PRE,I553,TOTAL,MK	0.11 	-0.1 	-2.19 	-0.2 	0 	0.4 b
BEDPL,PCH_PRE,I553,TOTAL,NL	-0.93 	-0.63 	-1.53 	-4.89 	17.8 b	-1.4 b
BEDPL,PCH_PRE,I553,TOTAL,NO	9.29 	-2.47 	-8.3 	-0.33 	9.6 	-0.4 b
BEDPL,PCH_PRE,I553,TOTAL,PL	5.93 	2.16 	-0.57 	0.21 	-4 	109.3 b
BEDPL,PCH_PRE,I553,TOTAL,PT	2.53 	-9.55 	8.91 	18.19 	-13.1 	-3.5 b
BEDPL,PCH_PRE,I553,TOTAL,RO	-19.15 	-13.36 	11.21 	6.28 	310.3 	-67.8 b
BEDPL,PCH_PRE,I553,TOTAL,RS	: 	: 	: 	-6.8 	28.5 	: 
BEDPL,PCH_PRE,I553,TOTAL,SE	-0.27 	0.69 	0.23 	-1.23 	0.6 	0.1 b
BEDPL,PCH_PRE,I553,TOTAL,SI	3.72 	4.48 	3.87 	2.59 	-1.7 	5.6 b
BEDPL,PCH_PRE,I553,TOTAL,SK	6.97 	-24.62 	-1.53 	-7.46 	0.8 	0.3 b
BEDPL,PCH_PRE,I553,TOTAL,TR	0 	: 	: 	184.4 	: 	: 
BEDPL,PCH_PRE,I553,TOTAL,UK	: 	0.21 	0.19 	: 	4.61 	1.7 b
BEDRM,NR,I551,CST_A,AT	0 	0 	0 	0 	0 	0 
BEDRM,NR,I551,CST_A,BE	5889 	6097 	6156 	9444 	9592 	9735 
BEDRM,NR,I551,CST_A,BG	80745 	79767 	80643 	79253 	75516 	77388 
BEDRM,NR,I551,CST_A,CH	: 	0 	0 	0 	0 	0 
BEDRM,NR,I551,CST_A,CY	39351 	38517 	39083 	41984 	39144 	38871 
BEDRM,NR,I551,CST_A,CZ	0 	0 	0 	0 	0 	0 b
BEDRM,NR,I551,CST_A,DE	102998 	101254 	99995 	97412 	97066 	96721 
BEDRM,NR,I551,CST_A,DK	42705 	41424 	40720 	40774 	39356 	39153 
BEDRM,NR,I551,CST_A,EA	2137157 e	2116312 	2115549 	: 	: 	: 
BEDRM,NR,I551,CST_A,EE	12453 	11855 	11740 	11846 	11651 	11565 
BEDRM,NR,I551,CST_A,EL	383290 	385501 	387702 	385799 	373685 	372990 
BEDRM,NR,I551,CST_A,ES	633774 	625424 	627104 	618869 	620916 	621039 
BEDRM,NR,I551,CST_A,EU27	2666742 e	2639596 	2635475 	2625666 e	2602501 	2538815 e
BEDRM,NR,I551,CST_A,EU28	2736197 e	2709584 	2704471 	2694171 e	2669204 	2603165 e
BEDRM,NR,I551,CST_A,FI	23912 	22543 	22335 	22324 	22453 	22492 
