THS_EUR,PROF,N_GE1,DOM,ED0-2,ES	: 	210706.11 	247578.49 	278589.61 	324602.6 
THS_EUR,PROF,N_GE1,DOM,ED0-2,EU27	: 	458131.23 e	: 	564416.11 e	784909.54 e
THS_EUR,PROF,N_GE1,DOM,ED0-2,EU28	: 	457573.51 e	: 	570230.68 e	785987.79 e
THS_EUR,PROF,N_GE1,DOM,ED0-2,FI	: 	72787.88 	129705.74 	130607.54 	127796.3 
THS_EUR,PROF,N_GE1,DOM,ED0-2,HR	: 	: 	: 	: u	: u
THS_EUR,PROF,N_GE1,DOM,ED0-2,HU	: 	: u	: 	: 	: 
THS_EUR,PROF,N_GE1,DOM,ED0-2,LU	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,DOM,ED0-2,LV	: 	: u	: u	: u	: u
THS_EUR,PROF,N_GE1,DOM,ED0-2,NL	21266.24 u	12256.51 	18814.49 u	25908.09 u	25115.04 u
THS_EUR,PROF,N_GE1,DOM,ED0-2,PL	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,DOM,ED0-2,PT	: 	35357.22 	: 	28252.48 	28276.8 
THS_EUR,PROF,N_GE1,DOM,ED0-2,RO	: 	17863.41 	11040.55 	9728.52 	: 
THS_EUR,PROF,N_GE1,DOM,ED0-2,SI	: 	: u	: u	: u	: u
THS_EUR,PROF,N_GE1,DOM,ED3_4,AT	: 	340816.14 	293534.62 	299133.53 	371704.4 
THS_EUR,PROF,N_GE1,DOM,ED3_4,EA	: 	: 	: 	1334958.55 e	1697093.48 e
THS_EUR,PROF,N_GE1,DOM,ED3_4,EE	: 	11810.16 	10827.4 	4051.06 	2688.66 u
THS_EUR,PROF,N_GE1,DOM,ED3_4,ES	: 	286141.2 	372124.81 	534784.67 	730107.98 
THS_EUR,PROF,N_GE1,DOM,ED3_4,EU27	: 	1322889.19 e	: 	1452025.93 e	2365028.92 e
THS_EUR,PROF,N_GE1,DOM,ED3_4,EU28	: 	1321278.72 e	: 	1514940.88 e	2451807.93 e
THS_EUR,PROF,N_GE1,DOM,ED3_4,FI	: 	365844.96 	392823.1 	434210.97 	497416.28 
THS_EUR,PROF,N_GE1,DOM,ED3_4,HR	: 	: 	: 	62101.67 	85561.29 
THS_EUR,PROF,N_GE1,DOM,ED3_4,HU	: 	5722.02 	: 	: 	: 
THS_EUR,PROF,N_GE1,DOM,ED3_4,LU	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,DOM,ED3_4,LV	: 	2555.5 u	: u	7059.44 u	4615.71 u
THS_EUR,PROF,N_GE1,DOM,ED3_4,MT	: 	: u	: u	: 	: 
THS_EUR,PROF,N_GE1,DOM,ED3_4,NL	138071.57 	47031 	41104.71 	43337.89 	74337.55 
THS_EUR,PROF,N_GE1,DOM,ED3_4,PL	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,DOM,ED3_4,PT	: 	29373.36 	: 	12908.66 	13277.51 
THS_EUR,PROF,N_GE1,DOM,ED3_4,RO	: 	59029.32 	48909.92 	52660.71 	: 
THS_EUR,PROF,N_GE1,DOM,ED3_4,SI	: 	6668.27 u	5659.83 u	6367.96 u	7254.53 u
THS_EUR,PROF,N_GE1,DOM,ED5-8,AT	: 	236984.61 	288320.41 	271251.56 	191010.84 
THS_EUR,PROF,N_GE1,DOM,ED5-8,EA	: 	: 	: 	2060376.37 e	2131672.92 e
THS_EUR,PROF,N_GE1,DOM,ED5-8,EE	: 	21319.17 	18347.91 	13015.48 	7321.82 
THS_EUR,PROF,N_GE1,DOM,ED5-8,ES	: 	1091998.62 	692220.68 	861394.07 	944029.1 
THS_EUR,PROF,N_GE1,DOM,ED5-8,EU27	: 	2606089.97 e	: 	2159629.18 e	3242881.47 e
THS_EUR,PROF,N_GE1,DOM,ED5-8,EU28	: 	2602917.34 e	: 	2253361.14 e	3302522.96 e
THS_EUR,PROF,N_GE1,DOM,ED5-8,FI	: 	663213.21 	609921.77 	678482.43 	758989.03 
THS_EUR,PROF,N_GE1,DOM,ED5-8,HR	: 	: 	: 	92519.83 	59055.06 
THS_EUR,PROF,N_GE1,DOM,ED5-8,HU	: 	15253.87 	: 	: 	: 
THS_EUR,PROF,N_GE1,DOM,ED5-8,LU	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,DOM,ED5-8,LV	: 	3135.82 u	5437.26 u	5267.95 u	6649.78 u
THS_EUR,PROF,N_GE1,DOM,ED5-8,MT	: 	: u	: u	: 	: 
THS_EUR,PROF,N_GE1,DOM,ED5-8,NL	235444.41 	156780.1 	145917.74 	192611.06 	194319.47 
THS_EUR,PROF,N_GE1,DOM,ED5-8,PL	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,DOM,ED5-8,PT	: 	59030.47 	: 	29980.94 	23165.21 
THS_EUR,PROF,N_GE1,DOM,ED5-8,RO	: 	19032.87 	13850.59 	15480.68 	: 
THS_EUR,PROF,N_GE1,DOM,ED5-8,SI	: 	8447 u	15484.05 	13388.02 	11350.72 
THS_EUR,PROF,N_GE1,DOM,TOTAL,AT	: 	623619.84 	632594.18 	642221.06 	620496.39 
THS_EUR,PROF,N_GE1,DOM,TOTAL,BE	27184.4 	29114.34 	8955.91 	19246.36 	49933.53 
THS_EUR,PROF,N_GE1,DOM,TOTAL,BG	: 	13510.27 	20533.71 	14853.96 	12435.02 
THS_EUR,PROF,N_GE1,DOM,TOTAL,CH	: 	193072.46 	96403.54 u	244187.21 u	155205.57 u
THS_EUR,PROF,N_GE1,DOM,TOTAL,CY	: 	3470.39 u	4402.4 u	10057.41 	3159.51 
THS_EUR,PROF,N_GE1,DOM,TOTAL,CZ	: 	85787.72 	86988.79 	127397.71 	99720.7 
THS_EUR,PROF,N_GE1,DOM,TOTAL,DE	: 	12455663.79 	11322125.45 	12268626.6 	12641318.42 
THS_EUR,PROF,N_GE1,DOM,TOTAL,DK	: 	549617.14 	333402.34 	439705.15 	310229 
THS_EUR,PROF,N_GE1,DOM,TOTAL,EA	: 	: 	: 	24590207.56 e	26454003.03 e
THS_EUR,PROF,N_GE1,DOM,TOTAL,EE	: 	34874.4 	30761.23 	17238.97 	10526.91 
THS_EUR,PROF,N_GE1,DOM,TOTAL,EL	: 	73363.41 	84680.93 	89886.54 	57816.85 
THS_EUR,PROF,N_GE1,DOM,TOTAL,ES	: 	1588845.93 	1311923.99 	1674768.36 	1998739.68 
THS_EUR,PROF,N_GE1,DOM,TOTAL,EU27	: 	29086413.75 e	: 	31372496.26 e	34889411.71 e
THS_EUR,PROF,N_GE1,DOM,TOTAL,EU28	: 	29192950.55 e	: 	31531213.5 e	35032415.1 e
THS_EUR,PROF,N_GE1,DOM,TOTAL,FI	: 	1101846.05 	1132450.61 	1243300.94 	1384201.62 
THS_EUR,PROF,N_GE1,DOM,TOTAL,FR	: 	4925518.94 	6220439.93 	6504541.32 	6463649.81 
THS_EUR,PROF,N_GE1,DOM,TOTAL,HR	: 	124089.3 	142351.91 	160419.18 	145796.47 
THS_EUR,PROF,N_GE1,DOM,TOTAL,HU	: 	21303.11 	20495.44 	23438.85 	37521.1 
THS_EUR,PROF,N_GE1,DOM,TOTAL,IE	: 	94422.57 	95905.92 	77230.09 	72970.24 
THS_EUR,PROF,N_GE1,DOM,TOTAL,IT	: 	1566931.98 	1039578.04 	1544317.43 	2530233.75 
THS_EUR,PROF,N_GE1,DOM,TOTAL,LT	: 	26363.08 	20778.35 	20675.4 	14361.9 
THS_EUR,PROF,N_GE1,DOM,TOTAL,LU	: 	: u	: u	: u	: u
THS_EUR,PROF,N_GE1,DOM,TOTAL,LV	: 	5770.31 u	9548.98 u	12650.57 	11475.59 
THS_EUR,PROF,N_GE1,DOM,TOTAL,MT	: 	338.43 u	: u	: u	: u
THS_EUR,PROF,N_GE1,DOM,TOTAL,NL	394782.23 	216067.6 	205836.94 	261857.04 	294610.95 
THS_EUR,PROF,N_GE1,DOM,TOTAL,PL	: 	243099.28 	222693.63 	657568.04 	977075.63 
THS_EUR,PROF,N_GE1,DOM,TOTAL,PT	: 	123761.05 	104650.02 	71142.08 	64719.52 
THS_EUR,PROF,N_GE1,DOM,TOTAL,RO	: 	95925.61 	73801.06 	77869.91 	66070.59 
THS_EUR,PROF,N_GE1,DOM,TOTAL,SE	: 	1387889.79 	1446748.33 	: 	: 
THS_EUR,PROF,N_GE1,DOM,TOTAL,SI	: 	18183.83 	21897.52 	20145.68 	19640.02 
THS_EUR,PROF,N_GE1,DOM,TOTAL,SK	: 	107777.17 u	: u	94999.05 u	148978.78 
THS_EUR,PROF,N_GE1,DOM,TOTAL,UK	: 	: 	: 	4944793.2 	5354893.59 
THS_EUR,PROF,N_GE1,DOM,UNK,BE	27184.4 	29114.34 	8955.91 	19246.36 	49933.53 
THS_EUR,PROF,N_GE1,DOM,UNK,BG	: 	13510.27 	20533.71 	14853.96 	12435.02 
THS_EUR,PROF,N_GE1,DOM,UNK,CH	: 	193072.46 	96403.54 u	244187.21 u	155205.57 u
THS_EUR,PROF,N_GE1,DOM,UNK,CY	: 	3470.39 u	4402.4 u	10057.41 	3159.51 
THS_EUR,PROF,N_GE1,DOM,UNK,CZ	: 	85787.72 	86988.79 	127397.71 	99720.7 
THS_EUR,PROF,N_GE1,DOM,UNK,DE	: 	12455663.79 	11322125.45 	12268626.6 	12641318.42 
THS_EUR,PROF,N_GE1,DOM,UNK,DK	: 	549617.14 	333402.34 	439705.15 	310229 
THS_EUR,PROF,N_GE1,DOM,UNK,EA	: 	: 	: 	20659051.08 e	22059998.13 e
THS_EUR,PROF,N_GE1,DOM,UNK,EL	: 	73363.41 	84680.93 	89886.54 	57816.85 
THS_EUR,PROF,N_GE1,DOM,UNK,EU27	: 	24699303.35 e	: 	27196425.04 e	28496591.77 e
THS_EUR,PROF,N_GE1,DOM,UNK,EU28	: 	24811180.99 e	: 	27192680.8 e	28492096.42 e
THS_EUR,PROF,N_GE1,DOM,UNK,FR	: 	4925518.94 	6220439.93 	6504541.32 	6463649.81 
THS_EUR,PROF,N_GE1,DOM,UNK,HR	: 	124089.3 	142351.91 	: 	: 
THS_EUR,PROF,N_GE1,DOM,UNK,HU	: 	: 	20495.44 	23438.85 	37521.1 
THS_EUR,PROF,N_GE1,DOM,UNK,IE	: 	94422.57 	95905.92 	77230.09 	72970.24 
THS_EUR,PROF,N_GE1,DOM,UNK,IT	: 	1566931.98 	1039578.04 	1544317.43 	2530233.75 
THS_EUR,PROF,N_GE1,DOM,UNK,LT	: 	26363.08 	20778.35 	20675.4 	14361.9 
THS_EUR,PROF,N_GE1,DOM,UNK,LU	: 	: u	: u	: u	: 
THS_EUR,PROF,N_GE1,DOM,UNK,MT	: 	: 	: 	: u	: u
THS_EUR,PROF,N_GE1,DOM,UNK,NL	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,DOM,UNK,PL	: 	243099.28 	222693.63 	657568.04 	977075.63 
THS_EUR,PROF,N_GE1,DOM,UNK,PT	: 	: 	104650.02 	: 	: 
THS_EUR,PROF,N_GE1,DOM,UNK,RO	: 	: 	: 	: 	66070.59 
THS_EUR,PROF,N_GE1,DOM,UNK,SE	: 	1387889.79 	1446748.33 	: 	: 
THS_EUR,PROF,N_GE1,DOM,UNK,SK	: 	107777.17 u	: u	94999.05 u	148978.78 
THS_EUR,PROF,N_GE1,DOM,UNK,UK	: 	: 	: 	4944793.2 	5354893.59 
THS_EUR,PROF,N_GE1,OUT,ED0-2,AT	: 	165995.09 	96669.72 	87998.32 	156305.05 
THS_EUR,PROF,N_GE1,OUT,ED0-2,EA	: 	: 	: 	406269.71 e	536973.66 e
THS_EUR,PROF,N_GE1,OUT,ED0-2,EE	: 	: u	8256.24 u	: u	: u
THS_EUR,PROF,N_GE1,OUT,ED0-2,ES	: 	60586.01 u	99828.26 	76260.34 	104810.66 
THS_EUR,PROF,N_GE1,OUT,ED0-2,EU27	: 	525931.07 e	: 	421535.24 e	602910.51 e
THS_EUR,PROF,N_GE1,OUT,ED0-2,EU28	: 	525290.8 e	: 	448854.92 e	628179.48 e
THS_EUR,PROF,N_GE1,OUT,ED0-2,FI	: 	129712.7 u	114850.76 u	144201.41 	201332.8 
THS_EUR,PROF,N_GE1,OUT,ED0-2,HR	: 	: 	: 	: u	: u
THS_EUR,PROF,N_GE1,OUT,ED0-2,LU	: 	: 	: 	: 	11167.59 u
THS_EUR,PROF,N_GE1,OUT,ED0-2,LV	: 	: u	: u	: 	: u
THS_EUR,PROF,N_GE1,OUT,ED0-2,MT	: 	: u	: u	: 	: 
THS_EUR,PROF,N_GE1,OUT,ED0-2,NL	61758.95 	33738.09 	48051.81 u	71022.27 u	34245.4 u
THS_EUR,PROF,N_GE1,OUT,ED0-2,PL	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,OUT,ED0-2,PT	: 	43773.63 	: 	18094.82 	21916.07 
THS_EUR,PROF,N_GE1,OUT,ED0-2,RO	: 	: u	: u	: u	: 
THS_EUR,PROF,N_GE1,OUT,ED0-2,SI	: 	13845.68 u	: u	: u	6966.52 u
THS_EUR,PROF,N_GE1,OUT,ED3_4,AT	: 	827068.25 	747822.57 	958418.08 	853192.29 
THS_EUR,PROF,N_GE1,OUT,ED3_4,EA	: 	: 	: 	1807867.59 e	1796885.55 e
THS_EUR,PROF,N_GE1,OUT,ED3_4,EE	: 	86865.89 	82457.26 	49752.28 	25095.35 u
THS_EUR,PROF,N_GE1,OUT,ED3_4,ES	: 	87950.46 u	92987.67 	150642.76 	84316.44 
THS_EUR,PROF,N_GE1,OUT,ED3_4,EU27	: 	2081365.77 e	: 	1906285.58 e	3134367.86 e
THS_EUR,PROF,N_GE1,OUT,ED3_4,EU28	: 	2078831.93 e	: 	2053624.9 e	3267040.06 e
THS_EUR,PROF,N_GE1,OUT,ED3_4,FI	: 	467173.88 	403263.63 	383052.26 	538651.85 
THS_EUR,PROF,N_GE1,OUT,ED3_4,HR	: 	: 	: 	145232.31 	130735.93 
THS_EUR,PROF,N_GE1,OUT,ED3_4,LU	: 	: 	: 	: 	40348.3 
THS_EUR,PROF,N_GE1,OUT,ED3_4,LV	: 	40235.32 u	16330.01 u	53222.64 u	38109.31 
THS_EUR,PROF,N_GE1,OUT,ED3_4,MT	: 	24881.68 	18829.76 	: 	: 
THS_EUR,PROF,N_GE1,OUT,ED3_4,NL	985633.06 	129703.69 	113507.59 u	159084.09 	160918.97 
THS_EUR,PROF,N_GE1,OUT,ED3_4,PL	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,OUT,ED3_4,PT	: 	47385.05 	: 	20221.66 u	19473.42 
THS_EUR,PROF,N_GE1,OUT,ED3_4,RO	: 	: u	: 	: u	: 
THS_EUR,PROF,N_GE1,OUT,ED3_4,SI	: 	105895.94 	103313.3 	86474.64 	74667.85 
THS_EUR,PROF,N_GE1,OUT,ED5-8,AT	: 	923543.19 	1321632.47 	995228.67 	770004.91 
THS_EUR,PROF,N_GE1,OUT,ED5-8,EA	: 	: 	: 	4084421.86 e	4155705.28 e
THS_EUR,PROF,N_GE1,OUT,ED5-8,EE	: 	137362.67 	151513.55 	81246.42 	76153.09 
THS_EUR,PROF,N_GE1,OUT,ED5-8,ES	: 	966249.35 	500909.15 	581796.66 	482373.6 
THS_EUR,PROF,N_GE1,OUT,ED5-8,EU27	: 	5240860.47 e	: 	4249349.75 e	5372910.9 e
THS_EUR,PROF,N_GE1,OUT,ED5-8,EU28	: 	5234480.29 e	: 	4483658.53 e	5507013.18 e
THS_EUR,PROF,N_GE1,OUT,ED5-8,FI	: 	1278605.76 	1216546.77 	1223609.31 	1564566.32 
THS_EUR,PROF,N_GE1,OUT,ED5-8,HR	: 	: 	: 	231123.04 	132486.59 
THS_EUR,PROF,N_GE1,OUT,ED5-8,LU	: 	: 	: 	: 	197962.26 
THS_EUR,PROF,N_GE1,OUT,ED5-8,LV	: 	49939.96 	41990.12 	67220.35 	59707.76 
THS_EUR,PROF,N_GE1,OUT,ED5-8,MT	: 	45838.04 	39143.61 	: 	: 
THS_EUR,PROF,N_GE1,OUT,ED5-8,NL	1487724.95 	908270.49 	994051.76 	1013954.47 	836315.15 
THS_EUR,PROF,N_GE1,OUT,ED5-8,PL	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,OUT,ED5-8,PT	: 	121342.5 	: 	67648.58 	59018.55 
THS_EUR,PROF,N_GE1,OUT,ED5-8,RO	: 	: u	: u	: u	: 
THS_EUR,PROF,N_GE1,OUT,ED5-8,SI	: 	144340.91 	142042.05 	120436.58 	168800.14 
THS_EUR,PROF,N_GE1,OUT,TOTAL,AT	: 	1916606.54 	2166124.76 	2041645.07 	1779502.25 
THS_EUR,PROF,N_GE1,OUT,TOTAL,BE	1092374.75 	817128.94 	742649.94 	1163377.53 	1304044.76 
THS_EUR,PROF,N_GE1,OUT,TOTAL,BG	: 	25761.46 u	16011 u	29896.68 	29320.17 u
THS_EUR,PROF,N_GE1,OUT,TOTAL,CH	: 	1570218.85 	845737.18 	1325820.5 	1925342.4 
THS_EUR,PROF,N_GE1,OUT,TOTAL,CY	: 	227370.92 	241375.41 	210917.51 	212165.45 
THS_EUR,PROF,N_GE1,OUT,TOTAL,CZ	: 	211275.42 	172868.92 	209525.27 	280502.24 
THS_EUR,PROF,N_GE1,OUT,TOTAL,DE	: 	12210214.88 	11707867.06 	15587561.23 	17693520.37 
THS_EUR,PROF,N_GE1,OUT,TOTAL,DK	: 	1353069.61 	1335432.65 	1190688.95 	1871991.34 
THS_EUR,PROF,N_GE1,OUT,TOTAL,EA	: 	: 	: 	29225610.89 e	31871354.39 e
THS_EUR,PROF,N_GE1,OUT,TOTAL,EE	: 	230467.84 	242227.05 	133596.86 	101411.95 
THS_EUR,PROF,N_GE1,OUT,TOTAL,EL	: 	65988.24 	67558.97 	107818.28 	42449.62 
THS_EUR,PROF,N_GE1,OUT,TOTAL,ES	: 	1114785.82 	693725.08 	808699.77 	671500.7 
THS_EUR,PROF,N_GE1,OUT,TOTAL,EU27	: 	33436138.58 e	: 	37849178.47 e	41147020.18 e
THS_EUR,PROF,N_GE1,OUT,TOTAL,EU28	: 	33948314.1 e	: 	38253840.91 e	41434009.81 e
THS_EUR,PROF,N_GE1,OUT,TOTAL,FI	: 	1875492.34 	1734661.17 	1750862.98 	2304550.98 
THS_EUR,PROF,N_GE1,OUT,TOTAL,FR	: 	2994375.59 	3190243.14 	3308549.62 	2951603.09 
THS_EUR,PROF,N_GE1,OUT,TOTAL,HR	: 	483327.2 	450514.85 	403293.56 	288123.63 
THS_EUR,PROF,N_GE1,OUT,TOTAL,HU	: 	290015.58 	218954.61 	200645.32 	205792.46 
THS_EUR,PROF,N_GE1,OUT,TOTAL,IE	: 	854120.62 	736144.67 	731140.52 	573211.89 
THS_EUR,PROF,N_GE1,OUT,TOTAL,IT	: 	1382731.22 	1259578.14 	1012557.57 	2382388.35 
THS_EUR,PROF,N_GE1,OUT,TOTAL,LT	: 	184339.69 	173593.21 	165843.26 	147912.23 
THS_EUR,PROF,N_GE1,OUT,TOTAL,LU	: 	244948.23 	308186.89 	285848.85 	249478.15 
THS_EUR,PROF,N_GE1,OUT,TOTAL,LV	: 	90545.14 	59355.46 	120442.99 	99064.03 
THS_EUR,PROF,N_GE1,OUT,TOTAL,MT	: 	75502.56 	58741.58 	70217.97 	65521.6 
THS_EUR,PROF,N_GE1,OUT,TOTAL,NL	2535116.95 	1071712.27 	1155611.17 	1244060.83 	1043232.9 
THS_EUR,PROF,N_GE1,OUT,TOTAL,PL	: 	575971.47 	591005.23 	1213420.46 	2091662.7 
THS_EUR,PROF,N_GE1,OUT,TOTAL,PT	: 	212501.18 	199503.98 	105965.06 	100408.05 
THS_EUR,PROF,N_GE1,OUT,TOTAL,RO	: 	: u	: u	: u	: u
THS_EUR,PROF,N_GE1,OUT,TOTAL,SE	: 	610094.56 	603127.14 	: 	: 
THS_EUR,PROF,N_GE1,OUT,TOTAL,SI	: 	264082.53 	249271.35 	212955.76 	250434.51 
THS_EUR,PROF,N_GE1,OUT,TOTAL,SK	: 	294335.38 u	: u	253158.23 u	126501.59 u
THS_EUR,PROF,N_GE1,OUT,TOTAL,UK	: 	: 	: 	5043842.05 	3529597.62 
THS_EUR,PROF,N_GE1,OUT,UNK,BE	1092374.75 	817128.94 	742649.94 	1163377.53 	1304044.76 
THS_EUR,PROF,N_GE1,OUT,UNK,BG	: 	25761.46 u	16011 u	29896.68 	29320.17 u
THS_EUR,PROF,N_GE1,OUT,UNK,CH	: 	1570218.85 	845737.18 	1325820.5 	1925342.4 
THS_EUR,PROF,N_GE1,OUT,UNK,CY	: 	227370.92 	241375.41 	210917.51 	212165.45 
THS_EUR,PROF,N_GE1,OUT,UNK,CZ	: 	211275.42 	172868.92 	209525.27 	280502.24 
THS_EUR,PROF,N_GE1,OUT,UNK,DE	: 	12210214.88 	11707867.06 	15587561.23 	17693520.37 
THS_EUR,PROF,N_GE1,OUT,UNK,DK	: 	1353069.61 	1335432.65 	1190688.95 	1871991.34 
THS_EUR,PROF,N_GE1,OUT,UNK,EA	: 	: 	: 	22927051.73 e	25381789.9 e
THS_EUR,PROF,N_GE1,OUT,UNK,EL	: 	65988.24 	67558.97 	107818.28 	42449.62 
THS_EUR,PROF,N_GE1,OUT,UNK,EU27	: 	25587981.27 e	: 	31272007.9 e	32036830.91 e
THS_EUR,PROF,N_GE1,OUT,UNK,EU28	: 	26109711.07 e	: 	31267702.56 e	32031777.09 e
THS_EUR,PROF,N_GE1,OUT,UNK,FR	: 	2994375.59 	3190243.14 	3308549.62 	2951603.09 
THS_EUR,PROF,N_GE1,OUT,UNK,HR	: 	483327.2 	450514.85 	: 	: 
THS_EUR,PROF,N_GE1,OUT,UNK,HU	: 	290015.58 	218954.61 	200645.32 	205792.46 
THS_EUR,PROF,N_GE1,OUT,UNK,IE	: 	854120.62 	736144.67 	731140.52 	573211.89 
THS_EUR,PROF,N_GE1,OUT,UNK,IT	: 	1382731.22 	1259578.14 	1012557.57 	2382388.35 
THS_EUR,PROF,N_GE1,OUT,UNK,LT	: 	184339.69 	173593.21 	165843.26 	147912.23 
THS_EUR,PROF,N_GE1,OUT,UNK,LU	: 	244948.23 	308186.89 	285848.85 	: 
THS_EUR,PROF,N_GE1,OUT,UNK,MT	: 	: 	: 	70217.97 	65521.6 
THS_EUR,PROF,N_GE1,OUT,UNK,NL	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,OUT,UNK,PL	: 	575971.47 	591005.23 	1213420.46 	2091662.7 
THS_EUR,PROF,N_GE1,OUT,UNK,PT	: 	: 	199503.98 	: 	: 
THS_EUR,PROF,N_GE1,OUT,UNK,RO	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,OUT,UNK,SE	: 	610094.56 	603127.14 	: 	: 
THS_EUR,PROF,N_GE1,OUT,UNK,SK	: 	294335.38 u	: u	253158.23 u	126501.59 u
THS_EUR,PROF,N_GE1,OUT,UNK,UK	: 	: 	: 	5043842.05 	3529597.62 
THS_EUR,PROF,N_GE1,WORLD,ED0-2,AT	: 	211814.18 	147408.88 	159834.29 	214086.2 
THS_EUR,PROF,N_GE1,WORLD,ED0-2,EA	: 	: 	: 	942091.28 e	1102212.15 e
THS_EUR,PROF,N_GE1,WORLD,ED0-2,EE	: 	7984.35 u	9842.16 u	: u	: u
THS_EUR,PROF,N_GE1,WORLD,ED0-2,ES	: 	271292.12 	347406.75 	354849.95 	429413.26 
THS_EUR,PROF,N_GE1,WORLD,ED0-2,EU27	: 	984062.3 e	: 	985951.35 e	1387820.05 e
THS_EUR,PROF,N_GE1,WORLD,ED0-2,EU28	: 	982864.31 e	: 	1019085.59 e	1414167.27 e
THS_EUR,PROF,N_GE1,WORLD,ED0-2,FI	: 	202500.58 	244556.5 	274808.95 	329129.1 
THS_EUR,PROF,N_GE1,WORLD,ED0-2,HR	: 	: 	: 	: u	: u
THS_EUR,PROF,N_GE1,WORLD,ED0-2,HU	: 	: u	: 	: 	: 
THS_EUR,PROF,N_GE1,WORLD,ED0-2,LU	: 	: 	: 	: 	11213.44 u
THS_EUR,PROF,N_GE1,WORLD,ED0-2,LV	: 	: u	: u	: u	: u
THS_EUR,PROF,N_GE1,WORLD,ED0-2,MT	: 	: u	: u	: 	: 
THS_EUR,PROF,N_GE1,WORLD,ED0-2,NL	83025.19 	45994.6 	66866.31 	96930.37 	59360.45 u
THS_EUR,PROF,N_GE1,WORLD,ED0-2,PL	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,WORLD,ED0-2,PT	: 	79130.85 	: 	46347.29 	50192.87 
THS_EUR,PROF,N_GE1,WORLD,ED0-2,RO	: 	18028.63 	11262.13 	10012.33 	: 
THS_EUR,PROF,N_GE1,WORLD,ED0-2,SI	: 	16914.25 u	: u	6434.25 u	8001.29 u
THS_EUR,PROF,N_GE1,WORLD,ED3_4,AT	: 	1167884.4 	1041357.18 	1257551.61 	1224896.69 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,EA	: 	: 	: 	3142826.14 e	3493979.03 e
THS_EUR,PROF,N_GE1,WORLD,ED3_4,EE	: 	98676.06 	93284.66 	53803.34 	27784.01 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,ES	: 	374091.66 	465112.49 	685427.43 	814424.42 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,EU27	: 	3404254.96 e	: 	3358311.5 e	5499396.77 e
THS_EUR,PROF,N_GE1,WORLD,ED3_4,EU28	: 	3400110.65 e	: 	3568565.78 e	5718847.99 e
THS_EUR,PROF,N_GE1,WORLD,ED3_4,FI	: 	833018.84 	796086.74 	817263.23 	1036068.14 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,HR	: 	: 	: 	207333.98 	216297.22 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,HU	: 	5722.02 	: 	: 	: 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,LU	: 	: 	: 	: 	40446.08 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,LV	: 	42790.82 u	20156.75 u	60282.08 	42725.02 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,MT	: 	24949.55 	19045.04 	: 	: 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,NL	1123704.63 	176734.69 	154612.3 	202421.97 	235256.52 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,PL	: 	: 	: 	: 	: u
THS_EUR,PROF,N_GE1,WORLD,ED3_4,PT	: 	76758.41 	: 	33130.33 	32750.93 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,RO	: 	59180.82 	48909.92 	53143.05 	: 
THS_EUR,PROF,N_GE1,WORLD,ED3_4,SI	: 	112564.21 	108973.13 	92842.6 	81922.38 
THS_EUR,PROF,N_GE1,WORLD,ED5-8,AT	: 	1160527.8 	1609952.88 	1266480.23 	961015.75 
THS_EUR,PROF,N_GE1,WORLD,ED5-8,EA	: 	: 	: 	6144798.22 e	6287378.21 e
THS_EUR,PROF,N_GE1,WORLD,ED5-8,EE	: 	158681.84 	169861.46 	94261.9 	83474.91 
THS_EUR,PROF,N_GE1,WORLD,ED5-8,ES	: 	2058247.97 	1193129.83 	1443190.73 	1426402.7 
THS_EUR,PROF,N_GE1,WORLD,ED5-8,EU27	: 	7846950.44 e	: 	6408978.93 e	8615792.37 e
THS_EUR,PROF,N_GE1,WORLD,ED5-8,EU28	: 	7837397.63 e	: 	6737019.67 e	8809536.13 e
THS_EUR,PROF,N_GE1,WORLD,ED5-8,FI	: 	1941818.97 	1826468.54 	1902091.75 	2323555.35 
THS_EUR,PROF,N_GE1,WORLD,ED5-8,HR	: 	: 	: 	323642.87 	191541.65 
THS_EUR,PROF,N_GE1,WORLD,ED5-8,HU	: 	15253.87 	: 	: 	: 
