unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS,N92-365,DOM,EU27	: 	: 	31751081 e	45127261 e	44101661 e	27634128 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,EU28	: 	: 	32969458 e	46338783 e	44094449 e	27629639 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,FI	: c	: u	: u	: u	: u	: u	: 	838000 	275000 	590000 	687000 	1129000 	182000 	541000 	527000 	747000 	1495000 	530000 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,FR	: u	8601395 u	9823727 u	: u	11904850 u	8906361 u	8216566 	10324683 	9688154 	13831691 	8881593 	13709262 	13067179 	6285000 	9056000 	4546000 	64514000 	7461000 	4414000 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,HR	: u	: u	: u	: u	: 	: 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,HU	: 	: u	: 	: 	: 	: u	0 	0 	28704 	: 	28128 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,IE	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	41000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,IT	: 	: 	: 	: 	: u	: u	6621695 	3641666 	3808034 	2407910 	5944443 	5504966 	3355739 	1513825 	11819051 	10537443 	4219391 	8539250 	2139749 	8496482 	8924894 	: 	: 	: 
NR,PERS,N92-365,DOM,LT	: 	: 	: 	: 	: 	: 	: u	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,LU	: 	: 	: 	: 	: 	: 	0 	0 	: u	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,MT	: 	: c	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,NL	: c	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	509000 	: 	652000 	1325000 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,NO	: 	: 	: 	: 	: 	: 	: 	287256 	: 	: 	255789 	316026 	: 	220837 	1634964 	412846 	1181386 	245832 	1620337 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,PL	: c	: u	: u	2585391 bu	: u	: u	770000 e	1551000 	556000 	2115000 	3149000 	2217000 	2084000 	4693000 e	2300000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,PT	: c	: u	: u	: u	: u	: 	0 	0 	: 	: 	: 	: 	180998 	368791 	: 	: 	169178 	: 	: 	1000685 	467617 	: 	: 	: 
NR,PERS,N92-365,DOM,SE	: 	: u	: u	: u	: 	: 	0 	0 	0 	: 	1174000 	935000 	: 	: 	: 	: 	: 	: 	: 	: 	590697 	: 	: 	: 
NR,PERS,N92-365,DOM,SI	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,SK	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	394560 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,DOM,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	375090 	0 	: 	: 	: 	: 	: 	: c	: 	: 	: 	: 
NR,PERS,N92-365,OUT,AT	: c	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,BE	: u	83119 	: u	: u	: u	: u	1834139 	829160 	1447914 	718554 	1272717 	4587074 	2886052 	2349468 	2187741 	606386 	447925 	221012 	444131 	558648 	: 	379274 	: 	453504 
NR,PERS,N92-365,OUT,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	202925 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,CH	: 	: u	: u	: u	: u	: u	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,CY	: c	: u	2445470 u	: u	: u	2234887 bu	184381 	249719 	220697 	325892 	417480 	288020 	204586 	155922 	197827 	213124 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,CZ	: 	: 	: 	: 	: 	: 	: 	: u	: u	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,DE	: c	: u	: u	: 	: u	: u	: u	: u	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,DK	: 	: 	: u	: 	: u	: 	0 	1325455 	271865 	227115 	850754 	1173498 	: 	: 	1458500 	708700 	1545900 	742900 	1956800 	1784900 	3163000 	2197400 	: 	: 
NR,PERS,N92-365,OUT,EA	: 	: 	: 	15688868 e	22598661 e	31243891 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,EE	: c	: u	: u	: u	: u	: u	0 	0 	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,EL	: 	: u	: u	: u	: u	: u	0 	241522 	866370 	: 	486752 	525208 	1052569 	: 	: 	: 	493926 	423429 	0 	: 	285070 	: 	261535 	: 
NR,PERS,N92-365,OUT,ES	: c	: 	: u	2756154 u	3560165 u	: u	: u	: u	3096363 	: u	: u	: 	2327635 	1115120 	1742127 	1928437 	2389993 	1749236 	224981 	: 	589675 	: 	: 	: 
NR,PERS,N92-365,OUT,EU27	: 	: 	38450491 e	27292839 e	77962736 e	86292099 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,EU28	: 	: 	41622081 e	28606329 e	77949987 e	86278081 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,FI	: c	: u	: u	: u	: u	: u	2559000 	4424000 	2957000 	1358000 	1497000 	488000 	1529000 	3025000 	1413000 	2116000 	1648000 	2014000 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,FR	: u	: u	: u	: u	: u	: u	1510039 	2238433 	1562651 	5023948 	1503636 	895311 	1661685 	683000 	243000 	3683000 	12933000 	1026000 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,HR	: u	: 	: u	: u	: 	: 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,HU	: c	464673 u	379067 u	1011803 u	982570 	924915 	2904599 	2319335 	3264209 	3615990 	2527877 	2417268 	1921502 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,IE	: c	: u	: u	: u	: u	: u	: u	: u	61000 	706000 	159000 	134000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	66764 	: 	: 
NR,PERS,N92-365,OUT,IT	: u	: 	: 	: 	: u	: u	5044438 	741980 	4943343 	4619936 	3198868 	1864471 	: 	: 	378326 	1800041 	1020995 	6877200 	: 	1510897 	1047360 	: 	: 	: 
NR,PERS,N92-365,OUT,LT	: 	: u	: u	: u	: u	706683 	: u	: u	: u	310491 	661980 	1538666 	1852631 	891680 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,LU	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	43000 	: 	26000 	: 	: 	: 
NR,PERS,N92-365,OUT,LV	: 	: 	: 	: 	: 	: 	25052 	386827 	330466 	280725 	301402 	151610 	122408 	316753 	435407 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,MT	: c	: c	: 	: u	: u	: u	35230 	46204 	39002 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,NL	: c	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,NO	: u	: 	: 	: 	: u	: 	: 	0 	284647 	282339 	272643 	191811 	: 	: 	1342217 	: 	2303138 	762256 	316820 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,PL	5519162 	3600317 	3318205 	5766031 b	: u	: u	0 e	0 	1890000 	5766000 	1726000 	7216000 	353000 	1402000 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,PT	: c	: u	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	755147 	: 	237015 	: 	: 	: 	456044 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,RO	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,SE	: 	: u	: u	: u	: 	: 	6573000 	5428000 	5846000 	2441000 	5342000 	5352000 	: 	: 	: 	: 	: 	: 	: 	: 	5531482 	: 	11202000 	: 
NR,PERS,N92-365,OUT,SI	: c	: u	: u	: 	: 	: 	0 	0 	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,SK	: 	: 	: 	: 	: 	: 	449280 	0 	1572152 	784396 	: 	985784 	745906 	1003923 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,OUT,UK	: 	: 	: 	: 	48116905 	44565764 	36312571 	40285534 	38184927 	43642333 	40847306 	: 	: 	0 	: 	: 	: 	: 	: 	: c	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,AT	: c	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,BE	: u	83119 	: u	: u	: u	: u	1834139 	1054368 	1447914 	1522124 	1585769 	4587074 	3360926 	2740794 	2553471 	1129518 	649665 	221012 	444131 	991262 	: 	535066 	: 	912585 
NR,PERS,N92-365,WORLD,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	202925 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,CH	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,CY	: c	: u	2523992 u	: u	1491783 u	2234887 bu	184381 	249719 	220697 	325892 	417480 	288020 	204586 	155922 	197827 	213124 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,CZ	: 	: 	: 	: u	: 	: 	: 	: u	: u	: 	: 	: u	: u	900232 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,DE	: c	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,DK	: 	: u	8406623 u	: 	: u	: u	773462 	6028574 	2165337 	1140071 	1050300 	1649372 	: 	191438 	1717100 	1621600 	2043300 	1227800 	2697600 	2564500 	4253000 	3011200 	: 	: 
NR,PERS,N92-365,WORLD,EA	: 	: 	: 	48238306 e	64845947 e	53772771 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,EE	: c	: u	: u	: u	: u	: u	0 	0 	: u	: 	452539 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,EL	: 	2584421 u	4294804 	3964475 	5051849 	: u	376143 	862487 	1504079 	2108460 	1140243 	1134876 	2884519 	1221426 	: 	1337910 	1362909 	1336240 	1598541 	839419 	2071312 	: 	2348124 	: 
NR,PERS,N92-365,WORLD,ES	3696319 u	: u	8695265 bu	20655552 	27036007 	13704416 	14403754 	: u	11409273 	: u	: u	: 	17985050 	17803980 	20350480 	17154210 	16389510 	17618750 	6387007 	21802308 	8307036 	: 	: 	: 
NR,PERS,N92-365,WORLD,EU27	: 	: 	70201572 e	72420100 e	122064397 e	113926228 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,EU28	: 	: 	74591539 e	74945112 e	122044436 e	113907721 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,FI	: c	: u	: u	: u	: u	: u	2559000 	5262000 	3232000 	1948000 	2185000 	1617000 	1711000 	3567000 	1940000 	2863000 	3143000 	2544000 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,FR	: u	11751842 u	13514971 u	11416932 u	14499685 u	9910738 u	9726605 	12563116 	11250805 	18855640 	10385229 	14604573 	14728863 	6967000 	9299000 	4546000 	77447000 	8486000 	4414000 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,HR	: u	: u	: u	: u	: 	: 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,HU	: c	501013 u	379067 u	1011803 u	982570 	946398 	2904599 	2319335 	3292913 	3615990 	2556005 	2417268 	1921502 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,IE	: c	: u	: u	: u	: u	: u	: u	: u	61000 	706000 	159000 	175000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,IT	: u	: 	: 	: 	: u	: u	11666133 	4383646 	8751377 	7027846 	9143312 	7369437 	3355739 	1513825 	12197377 	12337484 	5240386 	15416449 	2139749 	10007379 	9972254 	: 	: 	: 
NR,PERS,N92-365,WORLD,LT	: 	: u	: u	: u	: u	706683 	15158 	9301 	192238 	310491 	661980 	1538666 	1852631 	891680 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,LU	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	43000 	: 	26000 	: 	: 	: 
NR,PERS,N92-365,WORLD,LV	: 	: 	: 	: 	: 	: 	25052 	386827 	330466 	280725 	301402 	151610 	122408 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,MT	: c	: c	: 	: u	: u	: u	35230 	46204 	39002 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,NL	: c	: 	: 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	509000 	: 	652000 	1325000 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,NO	: u	: 	: 	: 	: u	: 	: 	287256 	284647 	282339 	528432 	507838 	: 	220837 	2977181 	412846 	3484524 	1008088 	1937157 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,PL	5818070 	3995001 	3903577 	8351422 b	: u	: u	770000 e	1551000 	2446000 	7881000 	4875000 	9433000 	2437000 	6095000 e	2300000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,PT	: c	: u	: u	: u	: u	: 	0 	0 	: 	: 	: 	: 	936145 	368791 	237015 	: 	169178 	: 	456044 	1000685 	467617 	: 	: 	: 
NR,PERS,N92-365,WORLD,RO	: 	: 	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,SE	: 	: u	: u	: u	: 	: 	6573000 	5428000 	5846000 	2441000 	6517000 	6287000 	: 	: 	: 	: 	: 	: 	: 	: 	6122179 	: 	: 	: 
NR,PERS,N92-365,WORLD,SI	: c	: u	: u	: 	: 	: 	0 	0 	: u	: u	: 	: u	: u	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,SK	: 	: 	: 	: 	: 	: 	449280 	0 	1572152 	784396 	: 	985784 	1140466 	1003923 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N92-365,WORLD,UK	: 	: 	: 	: 	48116905 	44565764 	36312571 	40285534 	38184927 	43642333 	40847306 	: 	375090 	0 	: 	: 	: 	: 	: 	: c	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,AT	33592561 	35276382 	32288527 	32989548 	34730046 	33244872 	: 	: 	: 	: 	: 	32785223 	: 	27404748 	29820692 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,BE	9997927 b	11604368 	10461465 	8797211 	10831847 	10614008 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,BG	17290218 	11552339 	9832474 	12048640 	14301552 	11472056 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,CH	: 	23931399 	21121674 	25526220 	25592239 	23911932 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,CY	3694277 	3787129 	3333188 	4437376 	4563297 	4283424 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,CZ	99195815 	96211550 	85637316 	96055502 	88930596 	93177462 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,DE	472740247 	504730126 	527892524 	483592143 	490555760 	486135358 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,DK	: 	48579506 	62389853 	57100818 	50354608 b	48635464 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18086700 	17419200 	: 	: 	24160700 	: 	: 
NR,PERS,N_GE1,DOM,EA	: 	: 	: 	2504695472 e	2598066364 e	2595884731 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,EE	5995193 	5694836 	5234750 	4754493 	3454342 	4490253 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,EL	: 	46438077 	48659889 	53211514 	47954682 	45245827 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,ES	500025543 	488971575 	462052629 b	502160855 	531720065 	511456481 	: 	: 	: 	: 	: 	496216394 	524424600 	453148300 	439375300 	430889700 	535186730 	509416910 	335375826 	427728844 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,EU27	: 	: 	3370912568 e	3472263909 e	3389259155 e	3401212661 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,EU28	: 	: 	3392160848 e	3496127781 e	3416066223 e	3427220056 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,FI	73236617 	73357735 	72498493 	71829401 	75620319 	73470314 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,FR	845729827 	851734199 	872330385 	969343508 	972826876 	967732011 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	766772000 	769253000 	828272000 	819494000 	: 	: 	: 
NR,PERS,N_GE1,DOM,HR	17361804 	16792297 	22162682 	24557091 	26843640 	26059625 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,HU	35586530 	36044441 	37550588 	38471996 	37426211 	44102860 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,IE	18362480 	17901733 	17251733 	15919165 	15714131 	15767017 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11470000 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,IT	225136603 	218250118 	190390468 	202908804 b	238427403 	269361020 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LT	6318709 	6229493 	6467404 	6302944 	6394134 	6168173 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LU	: 	97873 u	86336 	65628 	108013 	114612 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,LV	: 	7098048 	6375065 	8213632 	6918787 	7678334 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,MT	694915 	613109 	551343 	499094 b	456801 	583761 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,NL	91844194 	95254981 	91669250 	91219727 	95564428 	106035696 b	: 	: 	: 	: 	: 	77065000 	74480000 	78212000 	77364000 	84266000 	76975000 	74886000 	72696000 	70117000 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,NO	43610224 	41842344 	39720165 	44991829 	37166298 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,PL	207862902 	197637995 	181259811 	172801458 b	183494834 	180907884 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,PT	52986444 	48182192 	48840077 	46816092 	56017699 	45267559 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,RO	55526611 	53881331 	52235501 	56886084 	59229401 	58910475 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,SE	: 	94268876 	95387692 	79497403 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,SI	4700358 	4834375 	4303713 	4717245 	5144431 	5358753 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,SK	21333741 	21245629 	18311661 	15264601 	14057444 b	16404408 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,DOM,UK	: 	: 	: 	: 	279794442 	289985777 	: 	: 	: 	: 	: 	: 	: 	: 	331500000 	367400000 	369000000 	392700000 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,AT	67134783 	64350394 	60094287 	60696251 	57803638 	59525851 	: 	: 	: 	: 	: 	58284674 	: 	53611410 	56253138 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,BE	83821382 b	92165154 	81614473 	82047705 	80248519 	60824281 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,BG	4699955 	3664727 	3468163 	3914769 	3710516 	3473855 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,CH	: 	111740849 	105848968 	94567408 	93979946 	89642399 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,CY	12706834 	12050210 	11397660 	12903025 	11229079 	11416886 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,CZ	43521929 	38171568 	35150113 	36173148 	37734003 	38605577 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,DE	735479873 	710015465 	659056780 	674373611 	687468366 	625053812 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,DK	: 	47061303 	48389729 	49377238 	47721046 b	46905787 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33175500 	33131800 	: 	: 	32016800 	: 	: 
NR,PERS,N_GE1,OUT,EA	: 	: 	: 	1523825463 e	1519292718 e	1446725699 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,EE	6455834 	6138680 	6956608 	6784749 	6157583 	5951493 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,EL	: 	6608837 	6315636 	7035865 	7608731 	5062877 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,ES	103434499 	103910998 	99288612 b	80414399 	79277226 	85101478 	: 	: 	: 	: 	: 	72231652 	65817060 	37447140 	32060750 	30762470 	36943286 	35942367 	20900960 	28890706 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,EU27	: 	: 	2035700267 e	2093362544 e	2298012379 e	2197937676 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,EU28	: 	: 	2050872787 e	2105530743 e	2314814803 e	2211064821 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE1,OUT,FI	47327664 	42334967 	42409818 	42180695 	43102471 	44126297 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
