unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_EUR,PERS,N_GE1,CZ,LU	: 	2619.51 u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,CZ,LV	: 	: c	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,CZ,MT	: c	: c	: c	: u	2169.43 u	1747.48 u
THS_EUR,PERS,N_GE1,CZ,NL	85219.2 	82237.77 	72853.85 	55352.6 	81991.38 	63122.44 
THS_EUR,PERS,N_GE1,CZ,NO	: u	: u	: u	: u	58230.3 u	: 
THS_EUR,PERS,N_GE1,CZ,PL	239858.13 	282099 	226498.77 	96553.32 b	183001.27 	133584.48 
THS_EUR,PERS,N_GE1,CZ,PT	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,CZ,RO	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,CZ,SE	: 	41088.92 u	73278.89 u	48397.55 u	: 	: 
THS_EUR,PERS,N_GE1,CZ,SI	6514.21 u	5646.55 u	: u	4867.89 u	3469.87 u	5045.14 u
THS_EUR,PERS,N_GE1,CZ,SK	125618.38 	88930.67 	80668.87 	100718.2 	46291.76 b	92574.69 
THS_EUR,PERS,N_GE1,CZ,UK	: 	: 	: 	: 	250965.53 	75894.22 
THS_EUR,PERS,N_GE1,DE,AT	714451.14 	759454.65 	706318.74 	706500.23 	656190.13 	636743.16 
THS_EUR,PERS,N_GE1,DE,BE	227367.26 b	288372.81 	261225.35 	195562.96 	256904.19 	200264.72 
THS_EUR,PERS,N_GE1,DE,BG	30088.06 u	: u	11441.46 u	16191.1 u	11055.55 u	14867.13 u
THS_EUR,PERS,N_GE1,DE,CH	: 	1068407.94 	1160465.57 	1020103.27 	1073723.81 	855263.94 
THS_EUR,PERS,N_GE1,DE,CY	: c	32349.9 u	23556.59 u	20414.25 u	23599.9 u	16284.68 u
THS_EUR,PERS,N_GE1,DE,CZ	40374.62 	70292.97 	48685.06 	36603.82 	52738.33 	37547.93 
THS_EUR,PERS,N_GE1,DE,DE	31639572.17 	31569219.57 	31563788.34 	30498425.38 	31916050.04 	31066614.08 
THS_EUR,PERS,N_GE1,DE,DK	: 	529409.05 	630007.93 	519271.97 b	443059.11 b	322909.87 
THS_EUR,PERS,N_GE1,DE,EE	16344.77 u	14657.16 u	10322.46 u	12128.56 u	10321.05 u	: u
THS_EUR,PERS,N_GE1,DE,EL	: 	30790.14 	26522.84 	21759.29 	27378 	19781.9 u
THS_EUR,PERS,N_GE1,DE,ES	422394.71 	449674.47 	537975.97 b	265804.08 	294771.8 	238016.46 
THS_EUR,PERS,N_GE1,DE,FI	238601.98 	240813.36 	274596.46 	223866.17 	267862.36 	216809.53 
THS_EUR,PERS,N_GE1,DE,FR	636458.66 	548846.19 	531944.36 	672056.25 	573060.47 	570261.07 
THS_EUR,PERS,N_GE1,DE,HR	61768.27 	51699.19 	66613.73 	72307.87 	139036.11 	81012.66 
THS_EUR,PERS,N_GE1,DE,HU	266881.19 	242444.92 	188261.62 	163391.49 	150009.37 	142474.78 
THS_EUR,PERS,N_GE1,DE,IE	112206.44 	90605.65 	85637.26 	77292.35 	67736.48 	71759.22 
THS_EUR,PERS,N_GE1,DE,IT	237708.52 u	211622.66 u	205632.81 u	258818.23 bu	249200.24 	305138.7 
THS_EUR,PERS,N_GE1,DE,LT	30323.11 	27189.41 	26253.76 	34421.94 	42896.61 	27586.17 
THS_EUR,PERS,N_GE1,DE,LU	: 	119735.43 	130156.46 	119154.31 	90700.09 	87814.72 
THS_EUR,PERS,N_GE1,DE,LV	: 	20087.18 u	14935 u	22076.67 u	27502.47 u	27006.11 
THS_EUR,PERS,N_GE1,DE,MT	16137.28 	17321.66 	12283.08 u	9321.86 bu	13425.36 	12517.77 
THS_EUR,PERS,N_GE1,DE,NL	1184123.26 	918419.95 	886420.86 	904571.63 	829845.31 	878208.16 
THS_EUR,PERS,N_GE1,DE,NO	368428.6 	373492.54 	314562.28 	459372.74 	367329.37 	: 
THS_EUR,PERS,N_GE1,DE,PL	663314.55 	564585.76 	500630.7 	514803.3 b	381568.12 	565989 
THS_EUR,PERS,N_GE1,DE,PT	30245.48 	17860.38 u	19361.2 u	19487.2 u	: u	9637.51 u
THS_EUR,PERS,N_GE1,DE,RO	23847.74 	26446.16 	22814.54 	25195.42 	9258.19 u	11265.34 u
THS_EUR,PERS,N_GE1,DE,SE	: 	239074.7 	339829.6 	263413.75 	: 	: 
THS_EUR,PERS,N_GE1,DE,SI	17717.96 u	10810.64 u	17965.23 u	12547.74 	9663.15 u	11679.87 u
THS_EUR,PERS,N_GE1,DE,SK	24771.07 u	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,DE,UK	: 	: 	: 	: 	647686.13 	391104.52 
THS_EUR,PERS,N_GE1,DK,AT	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,DK,BE	32806.17 bu	12082.75 	28301.61 u	51517.89 u	19456.94 u	: u
THS_EUR,PERS,N_GE1,DK,BG	: c	: 	: 	: 	: 	: u
THS_EUR,PERS,N_GE1,DK,CH	: 	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,DK,CY	: 	: 	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,DK,CZ	: 	: u	: u	: 	: u	: 
THS_EUR,PERS,N_GE1,DK,DE	832998.86 	757707.93 	1366182.35 	888136.89 	672262.91 u	802621.52 
THS_EUR,PERS,N_GE1,DK,DK	: 	4767818.42 	4592712.62 	5331893.27 b	4364815.36 b	2550366.48 
THS_EUR,PERS,N_GE1,DK,EE	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,DK,EL	: 	: u	: u	: u	: 	: u
THS_EUR,PERS,N_GE1,DK,ES	43877.23 u	42903.03 u	47891.6 bu	: u	28451.22 u	14325.19 u
THS_EUR,PERS,N_GE1,DK,FI	97864.92 u	68474.21 u	81331.23 u	: u	75065.68 u	101446.19 u
THS_EUR,PERS,N_GE1,DK,FR	98109.16 u	51539.69 u	58007.97 u	: u	: u	: u
THS_EUR,PERS,N_GE1,DK,HR	: u	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,DK,HU	: c	4588.04 u	4285.23 u	4849.75 u	3927.62 u	7241.31 
THS_EUR,PERS,N_GE1,DK,IE	: c	: u	38760.06 u	: u	: u	: u
THS_EUR,PERS,N_GE1,DK,IT	: 	: u	: u	: 	: u	: u
THS_EUR,PERS,N_GE1,DK,LT	20306.61 	26147.1 	15204.48 	12597.31 	23409.41 	19886.7 
THS_EUR,PERS,N_GE1,DK,LU	: 	6031.77 u	5853.94 u	7505.23 u	4554.84 u	5510.26 u
THS_EUR,PERS,N_GE1,DK,LV	: 	: c	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,DK,MT	: c	: c	: c	: u	1884.32 u	: u
THS_EUR,PERS,N_GE1,DK,NL	96999.86 	101618 	51844.07 u	61878.99 u	79387.83 	71850.53 
THS_EUR,PERS,N_GE1,DK,NO	598120.84 	568570.6 	793281.88 	804285.61 	548167.06 	: 
THS_EUR,PERS,N_GE1,DK,PL	44057.3 	42237.58 	28830.42 	28872.35 b	: u	: u
THS_EUR,PERS,N_GE1,DK,PT	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,DK,RO	: 	: 	: u	: u	: u	: 
THS_EUR,PERS,N_GE1,DK,SE	: 	181369.48 	218776.09 	180748.89 	: 	: 
THS_EUR,PERS,N_GE1,DK,SI	: c	: 	: u	: u	: 	: u
THS_EUR,PERS,N_GE1,DK,SK	: c	: 	: 	: 	: 	: 
THS_EUR,PERS,N_GE1,DK,UK	: 	: 	: 	: 	98518.6 	61522.66 
THS_EUR,PERS,N_GE1,DOM,AT	3644271.23 	3725385.65 	3341752.69 	3139388.64 	3365054.51 	3149603.65 
THS_EUR,PERS,N_GE1,DOM,BE	584687.83 b	651013.87 	611279.64 	476581.56 	598390.4 	581231.9 
THS_EUR,PERS,N_GE1,DOM,BG	512158.9 	338142.71 	294709.29 	369603.54 	349542.78 	311103.79 
THS_EUR,PERS,N_GE1,DOM,CH	: 	2173362.99 	1936699.99 	2036258.59 	2186118.27 	1855564.9 
THS_EUR,PERS,N_GE1,DOM,CY	188237.95 	164285.24 	147184.17 	187091.44 	168453.23 	94546.61 
THS_EUR,PERS,N_GE1,DOM,CZ	1973019.91 	1732763.46 	1510530.64 	1315354.37 	1403608.71 	1449280.26 
THS_EUR,PERS,N_GE1,DOM,DE	31639572.17 	31569219.57 	31563788.34 	30498425.38 	31916050.04 	31066614.08 
THS_EUR,PERS,N_GE1,DOM,DK	: 	4767818.42 	4592712.62 	5331893.27 b	4364815.36 b	2550366.48 
THS_EUR,PERS,N_GE1,DOM,EE	227556.26 	200110.4 	183366.53 	138046.06 	95123.98 	95531.7 
THS_EUR,PERS,N_GE1,DOM,EL	: 	1283430.04 	1260101.68 	1344864.02 	1193212.2 	1140745.29 
THS_EUR,PERS,N_GE1,DOM,ES	23014827.23 	21438607.27 	19542160.2 b	15945886.17 	16399996.07 	15684966.74 
THS_EUR,PERS,N_GE1,DOM,FI	4416956.03 	4363048.35 	4438404.1 	4339074.21 	4676627.41 	4785166.66 
THS_EUR,PERS,N_GE1,DOM,FR	46862313.5 	42267518.26 	42278398.51 	46429080.88 	45068056.69 	44696193.39 
THS_EUR,PERS,N_GE1,DOM,HR	468583.57 	409821.95 	529698.15 	552049.93 	786075.74 	702837.11 
THS_EUR,PERS,N_GE1,DOM,HU	914924.47 	831276.87 	828909.35 	823021.15 	748570.18 	792575.85 
THS_EUR,PERS,N_GE1,DOM,IE	1404744.81 	1361799.66 	1275340.41 	1140573.01 	1092082.02 	1082702.28 
THS_EUR,PERS,N_GE1,DOM,IT	13411520.29 	12649873.13 	10407550.06 	9223953.74 b	11436726.2 	13721834.71 
THS_EUR,PERS,N_GE1,DOM,LT	155945.33 	144353.77 	135551.69 	116816.73 	107296.06 	102268.76 
THS_EUR,PERS,N_GE1,DOM,LU	: 	9829.73 u	9617.01 	11061.67 	9795.48 	6025.88 
THS_EUR,PERS,N_GE1,DOM,LV	: 	106223.8 	113327.63 	116636.57 	117172.73 	122475.02 
THS_EUR,PERS,N_GE1,DOM,MT	41961.18 	38416.6 	29266.5 	29286.84 b	22700.35 	25451.72 
THS_EUR,PERS,N_GE1,DOM,NL	3182838.22 	3123470.98 	2906351.56 	2741517.21 	2560663.48 	2682280.16 
THS_EUR,PERS,N_GE1,DOM,NO	4286603.98 	3868152.55 	3768773.81 	3925141.94 	3620328.71 	: 
THS_EUR,PERS,N_GE1,DOM,PL	5584168.6 	4938417.73 	4345432.53 	3826071.98 b	6799484.17 	7488446.88 
THS_EUR,PERS,N_GE1,DOM,PT	1640186.3 	1376769.31 	1460739.91 	1255851.15 	1010603.63 	999780.2 
THS_EUR,PERS,N_GE1,DOM,RO	1819917.47 	1693833.49 	1486208.73 	1421284.55 	1435799.26 	1344455.32 
THS_EUR,PERS,N_GE1,DOM,SE	: 	3493496.46 	3462345.34 	2713264.92 	: 	: 
THS_EUR,PERS,N_GE1,DOM,SI	179421.81 	172014.43 	151270.8 	171397.62 	176174.84 	177765.53 
THS_EUR,PERS,N_GE1,DOM,SK	877095.38 	741740.96 	623850.47 	579101.19 	470415.07 b	709593.59 
THS_EUR,PERS,N_GE1,DOM,UK	: 	: 	: 	: 	18172808.26 	19299912.82 
THS_EUR,PERS,N_GE1,EE,AT	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,BE	: u	7200.32 	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,CH	: 	: 	: u	: u	: 	: u
THS_EUR,PERS,N_GE1,EE,CY	: 	: u	: 	: 	: 	: 
THS_EUR,PERS,N_GE1,EE,DE	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,DK	: 	: u	: 	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,EE	227556.26 	200110.4 	183366.53 	138046.06 	95123.98 	95531.7 
THS_EUR,PERS,N_GE1,EE,ES	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,FI	777038.99 	782272.7 	743783.46 	713642.94 	786752.54 	812198.4 
THS_EUR,PERS,N_GE1,EE,FR	: u	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,HR	: u	: 	: 	: u	: 	: 
THS_EUR,PERS,N_GE1,EE,HU	: 	: 	: 	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,IE	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,IT	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N_GE1,EE,LT	16012.7 	13197.69 	16296.39 	20119.49 	10986.37 	5375.72 
THS_EUR,PERS,N_GE1,EE,LU	: 	: u	: 	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,LV	: 	16822.83 	23156.77 	10506.56 	13319.39 	13498.52 
THS_EUR,PERS,N_GE1,EE,MT	: 	: c	: c	: u	: u	: 
THS_EUR,PERS,N_GE1,EE,NL	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,NO	: u	: u	: u	: u	: u	: 
THS_EUR,PERS,N_GE1,EE,PL	4840.5 u	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EE,PT	: c	: u	: u	: 	: 	: 
THS_EUR,PERS,N_GE1,EE,SE	: 	43716.27 u	22086.5 u	25271.78 u	: 	: 
THS_EUR,PERS,N_GE1,EE,SI	: 	: 	: 	: u	: u	: 
THS_EUR,PERS,N_GE1,EE,UK	: 	: 	: 	: 	14308.87 u	6249.44 u
THS_EUR,PERS,N_GE1,EFTA,AT	266518.87 	187540.47 	222801.79 	219727.64 	196202.73 	143593.39 
THS_EUR,PERS,N_GE1,EFTA,BE	189507.95 b	197265.56 	150248.15 	185858.18 	196049.61 	76057.32 
THS_EUR,PERS,N_GE1,EFTA,BG	: c	: u	: 	: u	: u	: u
THS_EUR,PERS,N_GE1,EFTA,CH	: 	2458821.49 	2218825.08 	2150220.41 	2379243.88 	2040436.41 
THS_EUR,PERS,N_GE1,EFTA,CY	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EFTA,CZ	: c	88248.55 u	62752.06 u	37661.44 u	39221.2 u	31657.36 u
THS_EUR,PERS,N_GE1,EFTA,DE	2197601.85 	2753650.66 	2118134.24 	2243549.32 	2024480.57 	2334037.33 
THS_EUR,PERS,N_GE1,EFTA,DK	: 	218567.8 	215143.38 	191509.45 b	257789.55 b	150792.97 
THS_EUR,PERS,N_GE1,EFTA,EE	12624.1 u	: u	7775.85 u	10199.92 u	7273.36 u	: u
THS_EUR,PERS,N_GE1,EFTA,EL	: 	: u	: u	13263.4 u	: u	: u
THS_EUR,PERS,N_GE1,EFTA,ES	266826.99 	299075.02 	215564.98 b	121335.06 	164325.58 	159627.54 
THS_EUR,PERS,N_GE1,EFTA,FI	196456.76 	133857.96 	205263.96 	166665.19 	117948.89 u	144333.93 
THS_EUR,PERS,N_GE1,EFTA,FR	589017.52 	661960.88 	578661.27 	750342.03 	582301.55 	611047.11 
THS_EUR,PERS,N_GE1,EFTA,HR	15615.31 u	12536.23 u	28509.47 u	20669.12 u	: u	: u
THS_EUR,PERS,N_GE1,EFTA,HU	28730.83 	21940.05 	22204.31 	23561.12 	24375.42 	24138.69 
THS_EUR,PERS,N_GE1,EFTA,IE	47149.09 u	27165.07 u	38493.4 u	50843.45 u	62567.52 u	33179.22 
THS_EUR,PERS,N_GE1,EFTA,IT	105747.39 u	: u	: u	: u	353371.14 u	245524.26 u
THS_EUR,PERS,N_GE1,EFTA,LT	30479.62 	35041.49 	37123.18 	37890 	37429.13 	26857.54 
THS_EUR,PERS,N_GE1,EFTA,LU	: 	32057.99 	43485.84 	44001.72 	36122.23 	30022.82 
THS_EUR,PERS,N_GE1,EFTA,LV	: 	: c	: u	: u	19457.62 u	: u
THS_EUR,PERS,N_GE1,EFTA,MT	5540.75 u	10744.71 u	: c	: u	6067.46 	4529.02 
THS_EUR,PERS,N_GE1,EFTA,NL	522419.87 	302562.71 	321548.49 	340714.91 	377628.56 	457487.37 
THS_EUR,PERS,N_GE1,EFTA,NO	4382865.66 	4030082.35 	3868878.26 	4033408.94 	3732688.05 	: 
THS_EUR,PERS,N_GE1,EFTA,PL	171317.73 	161602.93 	144701.8 	144538.41 b	90116.75 	162500.37 u
THS_EUR,PERS,N_GE1,EFTA,PT	24456.69 	22105.68 	33364.58 	14585.06 u	33405 	14240.12 u
THS_EUR,PERS,N_GE1,EFTA,RO	: c	: u	: u	: u	: 	: u
THS_EUR,PERS,N_GE1,EFTA,SE	: 	166637.27 	183023.35 	197142.42 	: 	: 
THS_EUR,PERS,N_GE1,EFTA,SI	: c	: u	: u	7834.78 u	12405.79 u	: u
THS_EUR,PERS,N_GE1,EFTA,SK	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EFTA,UK	: 	: 	: 	: 	686075.59 	440967.36 
THS_EUR,PERS,N_GE1,EL,AT	530390.43 	470390.84 	441520.12 	458032.94 	500183.05 	340325.46 
THS_EUR,PERS,N_GE1,EL,BE	195821.99 b	415340.89 	265892.78 	298424.63 	255238.55 	182477.84 
THS_EUR,PERS,N_GE1,EL,BG	75659.42 	57153.7 	44617.06 	42270.06 	44676.87 	26973.66 
THS_EUR,PERS,N_GE1,EL,CH	: 	368957.3 	387150.14 u	298264.93 	331590.68 u	278451.65 u
THS_EUR,PERS,N_GE1,EL,CY	359797.81 	326139.45 	260751.57 	261008.56 	174515.07 	150320.59 
THS_EUR,PERS,N_GE1,EL,CZ	267041.28 	182962.15 	164113.4 	217525.53 	234842.39 	204260.79 
THS_EUR,PERS,N_GE1,EL,DE	4117209.49 	2330438.62 	1527322.52 	2341623.55 	2027161.74 	1060181.03 u
THS_EUR,PERS,N_GE1,EL,DK	: 	295026.89 	162310.17 	224628.38 b	126722.63 b	149851.9 
THS_EUR,PERS,N_GE1,EL,EE	36300.66 u	25003.78 u	17288.62 u	13612.49 u	: u	: u
THS_EUR,PERS,N_GE1,EL,EL	: 	1283430.04 	1260101.68 	1344864.02 	1193212.2 	1140745.29 
THS_EUR,PERS,N_GE1,EL,ES	171573.43 	127974.13 u	86569.01 bu	86340.72 	60137.13 u	96223.75 
THS_EUR,PERS,N_GE1,EL,FI	288584.35 	215567.49 	302537.91 	230386.27 	193740.76 	241702.38 
THS_EUR,PERS,N_GE1,EL,FR	1041743.95 	1028995.71 	1192246.5 	1002680.43 	879948.53 	767672.46 
THS_EUR,PERS,N_GE1,EL,HR	: u	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EL,HU	123361.8 	115209.18 	72019.77 	65209.01 	21364.86 	25744.52 
THS_EUR,PERS,N_GE1,EL,IE	86010.25 	42969.44 u	45620.97 u	54979.65 u	40377.37 u	32197.01 u
THS_EUR,PERS,N_GE1,EL,IT	471860.95 u	: u	278524.85 u	: u	378849.96 	588566.54 
THS_EUR,PERS,N_GE1,EL,LT	26965.45 	28237.36 	21398.52 	22728.82 	17635.44 	16739.05 
THS_EUR,PERS,N_GE1,EL,LU	: 	20104.29 	22351.46 	20975.03 	19367.39 	26011.36 
THS_EUR,PERS,N_GE1,EL,LV	: 	: c	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EL,MT	9730.8 u	5012.99 u	: c	: u	3986 	3758.35 
THS_EUR,PERS,N_GE1,EL,NL	709451.55 	433742.78 	572209.12 	629841.86 	529436.94 	554885.86 
THS_EUR,PERS,N_GE1,EL,NO	837537.07 	547137.97 	586216.58 	706006.58 	743530.7 	: 
THS_EUR,PERS,N_GE1,EL,PL	458401.31 	402345.46 	362923.51 	304589.42 b	350935.32 	203946.26 u
THS_EUR,PERS,N_GE1,EL,PT	: c	: u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,EL,RO	96026 	80711.37 	81620.26 	68045.59 	77454.19 	55179.64 
THS_EUR,PERS,N_GE1,EL,SE	: 	254430.04 	246190.2 	192041.95 	: 	: 
THS_EUR,PERS,N_GE1,EL,SI	20550.38 u	18310.65 u	26895.01 u	25483.2 u	26323.35 u	17952.41 u
THS_EUR,PERS,N_GE1,EL,SK	: c	52783.62 u	: u	: u	: u	68676.74 u
THS_EUR,PERS,N_GE1,EL,UK	: 	: 	: 	: 	1297689.16 	931746.78 
THS_EUR,PERS,N_GE1,ES,AT	717935.21 	664277.08 	688751.87 	658143.73 	543522.94 	598589.69 
THS_EUR,PERS,N_GE1,ES,BE	1073056.07 b	1315406.84 	1015963.64 	895653.84 	1010387.69 	574527.97 
THS_EUR,PERS,N_GE1,ES,BG	: c	25746.54 u	: u	: u	: u	: u
THS_EUR,PERS,N_GE1,ES,CH	: 	1019203.18 	1011657.73 	1000368.07 	880728.12 	918813.9 
THS_EUR,PERS,N_GE1,ES,CY	: c	: u	: u	: u	: u	8055.82 u
THS_EUR,PERS,N_GE1,ES,CZ	190107.64 	141634.11 u	78927.5 u	117438.59 u	120977.88 	155319.1 
THS_EUR,PERS,N_GE1,ES,DE	9846117.32 	8969350.61 	8657404.08 	7804809.32 	9445541.68 	8972836.83 
THS_EUR,PERS,N_GE1,ES,DK	: 	985928.57 	558038.76 	621611.78 b	446471.85 b	471412.71 
THS_EUR,PERS,N_GE1,ES,EE	63938.14 	36586.75 u	37610.16 	28452.23 u	31546.32 u	: u
THS_EUR,PERS,N_GE1,ES,EL	: 	10710.06 u	9940.14 u	19809.93 u	14257.3 u	9877.07 u
THS_EUR,PERS,N_GE1,ES,ES	23014827.23 	21438607.27 	19542160.2 b	15945886.17 	16399996.07 	15684966.74 
THS_EUR,PERS,N_GE1,ES,FI	985915.6 	936796.61 	735995.29 	897723.53 	884817.52 	781410.57 
THS_EUR,PERS,N_GE1,ES,FR	3623162.36 	3173934.8 	3087297.74 	3294868.71 	2837238.93 	3043643.22 
THS_EUR,PERS,N_GE1,ES,HR	39205.11 u	: u	: u	27449.48 u	: u	: u
THS_EUR,PERS,N_GE1,ES,HU	88524.19 	72193.45 	53107.06 	28959.26 	26604.87 	53333.92 
THS_EUR,PERS,N_GE1,ES,IE	1230620.21 	1140901.94 	1046580.55 	1017091.72 	952054.19 	1004268.18 
THS_EUR,PERS,N_GE1,ES,IT	803534.41 	614285.97 u	726474.1 	1006677.51 b	789951.79 	1138836.56 
THS_EUR,PERS,N_GE1,ES,LT	30769.21 	48297.48 	33200.34 	22161.17 	27001.16 	35145.23 
THS_EUR,PERS,N_GE1,ES,LU	: 	102968.67 	92572.92 	142162.03 	99451.87 	103077.02 
THS_EUR,PERS,N_GE1,ES,LV	: 	: c	25263.34 u	27714.22 u	: u	: u
THS_EUR,PERS,N_GE1,ES,MT	15203.66 	14151.72 	13239.45 u	12612.54 bu	16177.04 	13862.14 
THS_EUR,PERS,N_GE1,ES,NL	2037912.12 	1648590.25 	1467868.87 	1352019.89 	1305919.08 	1310516.75 
THS_EUR,PERS,N_GE1,ES,NO	2463082.31 	2260963.28 	2178216.56 	2017558.3 	2076071.48 	: 
THS_EUR,PERS,N_GE1,ES,PL	427427.5 	340321.78 	262813.42 	314433.57 b	347248.08 	285443.38 
THS_EUR,PERS,N_GE1,ES,PT	199041.98 	186637.33 	160471.66 	125446.66 	102488.98 	100360.17 
THS_EUR,PERS,N_GE1,ES,RO	27244.48 	52561.7 	37467.24 	38346.28 	31683.89 	37301.17 
THS_EUR,PERS,N_GE1,ES,SE	: 	759118.09 	748726.25 	725131.22 	: 	: 
THS_EUR,PERS,N_GE1,ES,SI	39103.35 u	21082.56 u	33085.09 u	20333.54 u	15883.29 u	24544.39 u
THS_EUR,PERS,N_GE1,ES,SK	69037.8 u	: u	: u	: u	: u	89546.39 u
THS_EUR,PERS,N_GE1,ES,UK	: 	: 	: 	: 	6705784.27 	4324442.58 
THS_EUR,PERS,N_GE1,EU27,AT	: 	: 	: 	: 	: 	7250762.17 
THS_EUR,PERS,N_GE1,EU27,BE	: 	: 	: 	: 	: 	4104163.22 
THS_EUR,PERS,N_GE1,EU27,BG	: 	: 	: 	: 	: 	405364.76 
THS_EUR,PERS,N_GE1,EU27,CH	: 	: 	: 	: 	: 	5907588 
THS_EUR,PERS,N_GE1,EU27,CY	: 	: 	: 	: 	: 	555578.81 
THS_EUR,PERS,N_GE1,EU27,CZ	: 	: 	: 	: 	: 	2697429.42 
THS_EUR,PERS,N_GE1,EU27,DE	: 	: 	: 	: 	: 	63038721.95 
THS_EUR,PERS,N_GE1,EU27,DK	: 	: 	: 	: 	: 	4856922.27 
THS_EUR,PERS,N_GE1,EU27,EE	: 	: 	: 	: 	: 	247131.06 
THS_EUR,PERS,N_GE1,EU27,EL	: 	: 	: 	: 	: 	1276338.37 
THS_EUR,PERS,N_GE1,EU27,ES	: 	: 	: 	: 	: 	18946382.57 
THS_EUR,PERS,N_GE1,EU27,FI	: 	: 	: 	: 	: 	8809041.55 
THS_EUR,PERS,N_GE1,EU27,FR	: 	: 	: 	: 	: 	54507400.26 
THS_EUR,PERS,N_GE1,EU27,HR	: 	: 	: 	: 	: 	456369.49 
THS_EUR,PERS,N_GE1,EU27,HU	: 	: 	: 	: 	: 	1491532.11 
THS_EUR,PERS,N_GE1,EU27,IE	: 	: 	: 	: 	: 	3976305.64 
THS_EUR,PERS,N_GE1,EU27,IT	: 	: 	: 	: 	: 	18201988.04 
THS_EUR,PERS,N_GE1,EU27,LT	: 	: 	: 	: 	: 	468254.9 
THS_EUR,PERS,N_GE1,EU27,LU	: 	: 	: 	: 	: 	680679.78 
THS_EUR,PERS,N_GE1,EU27,LV	: 	: 	: 	: 	: 	341880.81 
THS_EUR,PERS,N_GE1,EU27,MT	: 	: 	: 	: 	: 	220420.03 
THS_EUR,PERS,N_GE1,EU27,NL	: 	: 	: 	: 	: 	9403212.08 
THS_EUR,PERS,N_GE1,EU27,PL	: 	: 	: 	: 	: 	10674676.49 
THS_EUR,PERS,N_GE1,EU27,PT	: 	: 	: 	: 	: 	1232944.08 
THS_EUR,PERS,N_GE1,EU27,RO	: 	: 	: 	: 	: 	1632886.68 
THS_EUR,PERS,N_GE1,EU27,SI	: 	: 	: 	: 	: 	355207.23 
THS_EUR,PERS,N_GE1,EU27,SK	: 	: 	: 	: 	: 	1461023.41 
THS_EUR,PERS,N_GE1,EU27,UK	: 	: 	: 	: 	: 	33570370.53 
THS_EUR,PERS,N_GE1,EU28,AT	9783090.06 	9567642.01 	8487940.83 	8534312.32 	8333578.61 	: 
THS_EUR,PERS,N_GE1,EU28,BE	5528049.73 b	6857963.47 	5404918.04 	5213454.14 	5744059.15 	: 
THS_EUR,PERS,N_GE1,EU28,BG	695557.98 	475032.57 	422379.63 	475845.5 	452126.01 	: 
THS_EUR,PERS,N_GE1,EU28,CH	: 	7793826.51 	7813386.09 	6472088.27 	6660211.71 	: 
THS_EUR,PERS,N_GE1,EU28,CY	1118365.56 	926542.01 	793551.51 	894814.21 	798303.04 	: 
THS_EUR,PERS,N_GE1,EU28,CZ	3976843.62 	3519494.29 	3031000.67 	2827389.05 	2939936.38 	: 
THS_EUR,PERS,N_GE1,EU28,DE	74954755.65 	71732481.77 	67003442.37 	65868388.43 	69837738.27 	: 
THS_EUR,PERS,N_GE1,EU28,DK	: 	8864073.96 	7940890.48 	8676798.9 b	7299080.01 b	: 
THS_EUR,PERS,N_GE1,EU28,EE	577074.18 	484681.37 	461877.13 	387277.91 	330328.11 	: 
THS_EUR,PERS,N_GE1,EU28,EL	: 	1502764.49 	1460458.43 	1547536.76 	1380961.43 	: 
THS_EUR,PERS,N_GE1,EU28,ES	29098639.21 	26883253.77 	24664887.52 b	19496697.24 	19892432.06 	: 
